Tag,Inorganic phosphor,Host,1st dopant,1st doping concentration,2nd dopant,2nd doping concentration ,Temp. (K),Emission max. (nm),CIE x coordinate,CIE y coordinate,Int. quantum efficiency (%),Ext. quantum efficiency (%),Thermal quenching temp. (K),Excitation source (nm),1st Excitation max. (nm),2nd Excitation max. (nm),3rd Excitation max. (nm),Decay time (ns),Monitoring energy (nm),Reference,MP-ID,ICSD-ID,Journal,Year
420,Ca2YSb0.997O6Li0.003Mn0.003,Ca2YSb0.997O6Li0.003,Mn4+,0.003,,,298,680,,,,,,340,340,,,288000,680,https://doi.org/10.1039/C8DT00992A,,,Dalton Transactions,2018
421,Ca2YSb0.997O6Mg0.003Mn0.003,Ca2YSb0.997O6Mg0.003,Mn4+,0.003,,,298,680,,,,,,340,340,,,278000,680,https://doi.org/10.1039/C8DT00992A,,,Dalton Transactions,2018
422,Ca2YSb0.997O6Na0.003Mn0.003,Ca2YSb0.997O6Na0.003,Mn4+,0.003,,,298,680,,,,,,340,340,,,266000,680,https://doi.org/10.1039/C8DT00992A,,,Dalton Transactions,2018
423,Ca2YSb0.997O6K0.003Mn0.003,Ca2YSb0.997O6K0.003,Mn4+,0.003,,,298,680,,,,,,340,340,,,258000,680,https://doi.org/10.1039/C8DT00992A,,,Dalton Transactions,2018
424,SrSi5N8Eu0.5,SrSi5N8,Eu2+,0.5,,,298,685,0.669,0.322,,,378,450,450,,,,685,https://doi.org/10.1063/1.2196064,,,Applied Physics Letters,2006
425,Ba2GdSb0.999O6Mn0.001,Ba2GdSb0.999O6,Mn4+,0.001,,,298,687,,,,,,350,350,520,,203300,687,https://doi.org/10.1039/C8DT01575A,"mp-753668,mp-608408", icsd-33618,Dalton Transactions,2018
426,Ba2GdSb0.997O6Mn0.003,Ba2GdSb0.997O6,Mn4+,0.003,,,298,687,0.7213,0.2796,27.7,,503,350,350,520,,182900,687,https://doi.org/10.1039/C8DT01575A,"mp-753668,mp-608408", icsd-33618,Dalton Transactions,2018
427,Ba2GdSb0.997O6Li0.003Mn0.003,Ba2GdSb0.997O6Li0.003,Mn4+,0.003,,,298,687,,,,,,350,,,,257200,687,https://doi.org/10.1039/C8DT01575A,"mp-753668,mp-608408", icsd-33618,Dalton Transactions,2018
428,Ba2GdSb0.997O6Mg0.003Mn0.003,Ba2GdSb0.997O6Mg0.003,Mn4+,0.003,,,298,687,,,,,,350,,,,291700,687,https://doi.org/10.1039/C8DT01575A,"mp-753668,mp-608408", icsd-33618,Dalton Transactions,2018
429,Ba2GdSb0.997O6Ca0.003Mn0.003,Ba2GdSb0.997O6Ca0.003,Mn4+,0.003,,,298,687,,,,,,350,,,,197500,687,https://doi.org/10.1039/C8DT01575A,"mp-753668,mp-608408", icsd-33618,Dalton Transactions,2018
430,Ba2GdSb0.997O6Sr0.003Mn0.003,Ba2GdSb0.997O6Sr0.003,Mn4+,0.003,,,298,687,,,,,,350,,,,185700,687,https://doi.org/10.1039/C8DT01575A,"mp-753668,mp-608408", icsd-33618,Dalton Transactions,2018
431,Ba2GdSb0.997O6Mn0.003Zn0.003,Ba2GdSb0.997O6,Mn4+,0.003,Zn2+,0.003,298,687,,,,,,350,,,,275800,687,https://doi.org/10.1039/C8DT01575A,"mp-753668,mp-608408", icsd-33618,Dalton Transactions,2018
432,Ba2GdSb0.997O6Mn0.003Si0.003,Ba2GdSb0.997O6,Mn4+,0.003,Si4+,0.003,298,687,,,,,,350,,,,272500,687,https://doi.org/10.1039/C8DT01575A,"mp-753668,mp-608408", icsd-33618,Dalton Transactions,2018
433,Ba2GdSb0.997O6Mn0.003Ti0.003,Ba2GdSb0.997O6,Mn4+,0.003,Ti4+,0.003,298,687,,,,,,350,,,,280600,687,https://doi.org/10.1039/C8DT01575A,"mp-753668,mp-608408", icsd-33618,Dalton Transactions,2018
434,Ba2GdSb0.997O6Mn0.003Ge0.003,Ba2GdSb0.997O6,Mn4+,0.003,Ge4+,0.003,298,687,,,,,,350,,,,269600,687,https://doi.org/10.1039/C8DT01575A,"mp-753668,mp-608408", icsd-33618,Dalton Transactions,2018
435,Ba2GdSb0.997O6Mn0.003,Ba2GdSb0.997O6,Mn4+,0.003,,,303,687,,,,,,350,,,,182500,687,https://doi.org/10.1039/C8DT01575A,"mp-753668,mp-608408", icsd-33618,Dalton Transactions,2018
436,Ba2GdSb0.997O6Mn0.003,Ba2GdSb0.997O6,Mn4+,0.003,,,323,687,,,,,,350,,,,174900,687,https://doi.org/10.1039/C8DT01575A,"mp-753668,mp-608408", icsd-33618,Dalton Transactions,2018
437,Ba2GdSb0.997O6Mn0.003,Ba2GdSb0.997O6,Mn4+,0.003,,,343,687,,,,,,350,,,,162800,687,https://doi.org/10.1039/C8DT01575A,"mp-753668,mp-608408", icsd-33618,Dalton Transactions,2018
438,Ba2GdSb0.997O6Mn0.003,Ba2GdSb0.997O6,Mn4+,0.003,,,363,687,,,,,,350,,,,148100,687,https://doi.org/10.1039/C8DT01575A,"mp-753668,mp-608408", icsd-33618,Dalton Transactions,2018
439,Ba2GdSb0.997O6Mn0.003,Ba2GdSb0.997O6,Mn4+,0.003,,,383,687,,,,,,350,,,,132900,687,https://doi.org/10.1039/C8DT01575A,"mp-753668,mp-608408", icsd-33618,Dalton Transactions,2018
440,Ba2GdSb0.997O6Mn0.003,Ba2GdSb0.997O6,Mn4+,0.003,,,403,687,,,,,,350,,,,177500,687,https://doi.org/10.1039/C8DT01575A,"mp-753668,mp-608408", icsd-33618,Dalton Transactions,2018
441,Ba2GdSb0.997O6Mn0.003,Ba2GdSb0.997O6,Mn4+,0.003,,,423,687,,,,,,350,,,,100200,687,https://doi.org/10.1039/C8DT01575A,"mp-753668,mp-608408", icsd-33618,Dalton Transactions,2018
442,Ba2GdSb0.997O6Mn0.003,Ba2GdSb0.997O6,Mn4+,0.003,,,443,687,,,,,,350,,,,86100,687,https://doi.org/10.1039/C8DT01575A,"mp-753668,mp-608408", icsd-33618,Dalton Transactions,2018
443,Ba2GdSb0.997O6Mn0.003,Ba2GdSb0.997O6,Mn4+,0.003,,,463,687,,,,,,350,,,,64500,687,https://doi.org/10.1039/C8DT01575A,"mp-753668,mp-608408", icsd-33618,Dalton Transactions,2018
444,Ba2GdSb0.997O6Mn0.003,Ba2GdSb0.997O6,Mn4+,0.003,,,483,687,,,,,,350,,,,47900,687,https://doi.org/10.1039/C8DT01575A,"mp-753668,mp-608408", icsd-33618,Dalton Transactions,2018
445,Ba2GdSb0.997O6Mn0.003,Ba2GdSb0.997O6,Mn4+,0.003,,,503,687,,,,,,350,,,,32800,687,https://doi.org/10.1039/C8DT01575A,"mp-753668,mp-608408", icsd-33618,Dalton Transactions,2018
446,Ba2GdSb0.995O6Mn0.005,Ba2GdSb0.995O6,Mn4+,0.005,,,298,687,,,,,,350,350,520,,162700,687,https://doi.org/10.1039/C8DT01575A,"mp-753668,mp-608408", icsd-33618,Dalton Transactions,2018
447,Ba2GdSb0.993O6Mn0.007,Ba2GdSb0.993O6,Mn4+,0.007,,,298,687,,,,,,350,350,520,,130400,687,https://doi.org/10.1039/C8DT01575A,"mp-753668,mp-608408", icsd-33618,Dalton Transactions,2018
448,Ba2GdSb0.99O6Mn0.01,Ba2GdSb0.99O6,Mn4+,0.01,,,298,687,,,,,,350,350,520,,112500,687,https://doi.org/10.1039/C8DT01575A,"mp-753668,mp-608408", icsd-33618,Dalton Transactions,2018
449,Ba2GdSb0.985O6Mn0.015,Ba2GdSb0.985O6,Mn4+,0.015,,,298,687,,,,,,350,350,520,,102300,687,https://doi.org/10.1039/C8DT01575A,"mp-753668,mp-608408", icsd-33618,Dalton Transactions,2018
450,Ba2GdSb0.98O6Mn0.02,Ba2GdSb0.98O6,Mn4+,0.02,,,298,687,,,,,,350,350,520,,99800,687,https://doi.org/10.1039/C8DT01575A,"mp-753668,mp-608408", icsd-33618,Dalton Transactions,2018
451,Sr2GdNbO6Mn0.004,Sr2GdNbO6,Mn4+,0.004,,,298,687,,,36.37,,430,350,350,512,,,687,https://doi.org/10.1016/j.jlumin.2019.116968,,,Journal of Luminescence,2020
452,Ba2GdTaO6Mn0.002,Ba2GdTaO6,Mn4+,0.002,,,298,688,,,62,,,358,358,525,,285000,688,https://doi.org/10.1021/acsomega.9b01787,"mp-1205549,mp-1205547",,ACS Omega,2019
453,Ba2GdTaO6Mn0.004,Ba2GdTaO6,Mn4+,0.004,,,298,688,,,52,,,358,358,525,,283000,688,https://doi.org/10.1021/acsomega.9b01787,"mp-1205549,mp-1205547",,ACS Omega,2019
454,Ba2GdTaO6Mn0.006,Ba2GdTaO6,Mn4+,0.006,,,298,688,0.7294,0.2706,44,,,358,358,525,,272000,688,https://doi.org/10.1021/acsomega.9b01787,"mp-1205549,mp-1205547",,ACS Omega,2019
455,Ba2GdTaO6Mn0.008,Ba2GdTaO6,Mn4+,0.008,,,298,688,,,41,,,358,358,525,,268000,688,https://doi.org/10.1021/acsomega.9b01787,"mp-1205549,mp-1205547",,ACS Omega,2019
456,Ba2GdTaO6Mn0.01,Ba2GdTaO6,Mn4+,0.01,,,298,688,,,32,,,358,358,525,,257000,688,https://doi.org/10.1021/acsomega.9b01787,"mp-1205549,mp-1205547",,ACS Omega,2019
457,Ba2GdTaO6Mn0.012,Ba2GdTaO6,Mn4+,0.012,,,298,688,,,24,,,358,358,525,,248000,688,https://doi.org/10.1021/acsomega.9b01787,"mp-1205549,mp-1205547",,ACS Omega,2019
458,SrLaScO4Mn0.008,SrLaScO4,Mn4+,0.008,,,298,690,0.6203,0.3784,12.2,,328,350,350,510,,,690,https://doi.org/10.1016/j.dyepig.2018.01.052,"mp-1218207,mp-1218142",,Dyes and Pigments,2018
459,Sr2LaNbO6Mn0.001,Sr2LaNbO6,Mn4+,0.001,,,298,694,,,,,,320,,,,,694,https://doi.org/10.1016/j.materresbull.2016.12.045,mp-1206761,,Materials Research Bulletin,2017
460,Sr2LaNbO6Mn0.005,Sr2LaNbO6,Mn4+,0.005,,,298,694,0.7,0.3,,,,320,,,,815000,694,https://doi.org/10.1016/j.materresbull.2016.12.045,mp-1206761,,Materials Research Bulletin,2017
461,Sr2LaNbO6Mn0.01,Sr2LaNbO6,Mn4+,0.01,,,298,694,0.702,0.298,,,,320,323,,,776000,694,https://doi.org/10.1016/j.materresbull.2016.12.045,mp-1206761,,Materials Research Bulletin,2017
462,Sr2LaNbO6Mn0.01,Sr2LaNbO6,Mn4+,0.01,,,300,694,,,,,,320,,,,488000,,https://doi.org/10.1016/j.materresbull.2016.12.045,mp-1206761,,Materials Research Bulletin,2017
463,Sr2LaNbO6Mn0.01,Sr2LaNbO6,Mn4+,0.01,,,325,694,,,,,,320,,,,470000,,https://doi.org/10.1016/j.materresbull.2016.12.045,mp-1206761,,Materials Research Bulletin,2017
464,Sr2LaNbO6Mn0.01,Sr2LaNbO6,Mn4+,0.01,,,350,694,,,,,,320,,,,424000,,https://doi.org/10.1016/j.materresbull.2016.12.045,mp-1206761,,Materials Research Bulletin,2017
465,Sr2LaNbO6Mn0.01,Sr2LaNbO6,Mn4+,0.01,,,375,694,,,,,,320,,,,385000,,https://doi.org/10.1016/j.materresbull.2016.12.045,mp-1206761,,Materials Research Bulletin,2017
466,Sr2LaNbO6Mn0.01,Sr2LaNbO6,Mn4+,0.01,,,400,694,,,,,,320,,,,325000,,https://doi.org/10.1016/j.materresbull.2016.12.045,mp-1206761,,Materials Research Bulletin,2017
467,Sr2LaNbO6Mn0.01,Sr2LaNbO6,Mn4+,0.01,,,425,694,,,,,,320,,,,240000,,https://doi.org/10.1016/j.materresbull.2016.12.045,mp-1206761,,Materials Research Bulletin,2017
468,Sr2LaNbO6Mn0.01,Sr2LaNbO6,Mn4+,0.01,,,450,694,,,,,,320,,,,150000,,https://doi.org/10.1016/j.materresbull.2016.12.045,mp-1206761,,Materials Research Bulletin,2017
469,Sr2LaNbO6Mn0.01,Sr2LaNbO6,Mn4+,0.01,,,475,694,,,,,,320,,,,74600,,https://doi.org/10.1016/j.materresbull.2016.12.045,mp-1206761,,Materials Research Bulletin,2017
470,Sr2LaNbO6Mn0.01,Sr2LaNbO6,Mn4+,0.01,,,500,694,,,,,,320,,,,31300,,https://doi.org/10.1016/j.materresbull.2016.12.045,mp-1206761,,Materials Research Bulletin,2017
471,Sr2LaNbO6Mn0.015,Sr2LaNbO6,Mn4+,0.015,,,298,694,0.701,0.299,,,,320,,,,677000,694,https://doi.org/10.1016/j.materresbull.2016.12.045,mp-1206761,,Materials Research Bulletin,2017
472,Sr2LaNbO6Mn0.02,Sr2LaNbO6,Mn4+,0.02,,,298,694,0.699,0.301,,,,320,,,,668000,694,https://doi.org/10.1016/j.materresbull.2016.12.045,mp-1206761,,Materials Research Bulletin,2017
473,Sr2LaNbO6Mn0.25,Sr2LaNbO6,Mn4+,0.25,,,298,694,0.699,0.301,,,,320,,,,512000,694,https://doi.org/10.1016/j.materresbull.2016.12.045,mp-1206761,,Materials Research Bulletin,2017
474,Sr2LaNbO6Mn0.005,Sr2LaNbO6,Mn4+,0.005,,,298,694,0.7,0.3,,,,323,323,,,815000,694,https://doi.org/10.1016/j.materresbull.2016.12.045,mp-1206761,,Materials Research Bulletin,2017
475,Sr2LaNbO6Mn0.01,Sr2LaNbO6,Mn4+,0.01,,,298,694,0.702,0.298,,,,323,323,,,776000,694,https://doi.org/10.1016/j.materresbull.2016.12.045,mp-1206761,,Materials Research Bulletin,2017
476,Sr2LaNbO6Mn0.01,Sr2LaNbO6,Mn4+,0.01,,,325,694,,,,,,322,,,,470000,694,https://doi.org/10.1016/j.materresbull.2016.12.045,mp-1206761,,Materials Research Bulletin,2017
477,Sr2LaNbO6Mn0.01,Sr2LaNbO6,Mn4+,0.01,,,350,694,,,,,,321.2,,,,424000,694,https://doi.org/10.1016/j.materresbull.2016.12.045,mp-1206761,,Materials Research Bulletin,2017
478,Sr2LaNbO6Mn0.01,Sr2LaNbO6,Mn4+,0.01,,,375,694,,,,,,320.4,,,,385000,694,https://doi.org/10.1016/j.materresbull.2016.12.045,mp-1206761,,Materials Research Bulletin,2017
479,Sr2LaNbO6Mn0.01,Sr2LaNbO6,Mn4+,0.01,,,400,694,,,,,,319.6,,,,325000,694,https://doi.org/10.1016/j.materresbull.2016.12.045,mp-1206761,,Materials Research Bulletin,2017
480,Sr2LaNbO6Mn0.01,Sr2LaNbO6,Mn4+,0.01,,,425,694,,,,,,318.8,,,,240000,694,https://doi.org/10.1016/j.materresbull.2016.12.045,mp-1206761,,Materials Research Bulletin,2017
481,Sr2LaNbO6Mn0.01,Sr2LaNbO6,Mn4+,0.01,,,450,694,,,,,,318,,,,150000,694,https://doi.org/10.1016/j.materresbull.2016.12.045,mp-1206761,,Materials Research Bulletin,2017
482,Sr2LaNbO6Mn0.01,Sr2LaNbO6,Mn4+,0.01,,,475,694,,,,,,317.2,,,,74600,694,https://doi.org/10.1016/j.materresbull.2016.12.045,mp-1206761,,Materials Research Bulletin,2017
483,Sr2LaNbO6Mn0.01,Sr2LaNbO6,Mn4+,0.01,,,500,694,,,,,,316.4,,,,31300,694,https://doi.org/10.1016/j.materresbull.2016.12.045,mp-1206761,,Materials Research Bulletin,2017
484,Sr2LaNbO6Mn0.015,Sr2LaNbO6,Mn4+,0.015,,,298,694,0.701,0.299,,,,323,323,,,677000,694,https://doi.org/10.1016/j.materresbull.2016.12.045,mp-1206761,,Materials Research Bulletin,2017
485,Sr2LaNbO6Mn0.02,Sr2LaNbO6,Mn4+,0.02,,,298,694,0.699,0.301,,,,323,323,,,668000,694,https://doi.org/10.1016/j.materresbull.2016.12.045,mp-1206761,,Materials Research Bulletin,2017
486,Sr2LaNbO6Mn0.025,Sr2LaNbO6,Mn4+,0.025,,,298,694,0.6995,0.301,,,,323,323,,,512000,694,https://doi.org/10.1016/j.materresbull.2016.12.045,mp-1206761,,Materials Research Bulletin,2017
487,Ba2YNbO6Mn0.001,Ba2YNbO6,Mn4+,0.001,,,298,695,0.705,0.295,,,,350,,,,539000,695,https://doi.org/10.1016/j.optmat.2017.05.028,mp-7251, icsd-172407,Optical Materials,2017
488,Ba2YNbO6Mn0.005,Ba2YNbO6,Mn4+,0.005,,,298,695,0.702,0.298,29.2,,,350,350,,,484000,695,https://doi.org/10.1016/j.optmat.2017.05.028,mp-7251, icsd-172407,Optical Materials,2017
489,Ba2YNbO6Mn0.01,Ba2YNbO6,Mn4+,0.01,,,298,695,0.704,0.296,,,,350,,,,474000,695,https://doi.org/10.1016/j.optmat.2017.05.028,mp-7251, icsd-172407,Optical Materials,2017
490,Ba2YNbO6Mn0.015,Ba2YNbO6,Mn4+,0.015,,,298,695,0.703,0.297,,,,350,,,,441000,695,https://doi.org/10.1016/j.optmat.2017.05.028,mp-7251, icsd-172407,Optical Materials,2017
491,Ba2YNbO6Mn0.02,Ba2YNbO6,Mn4+,0.02,,,298,695,0.705,0.295,,,,350,,,,390000,695,https://doi.org/10.1016/j.optmat.2017.05.028,mp-7251, icsd-172407,Optical Materials,2017
492,Ba2YNbO6Mn0.025,Ba2YNbO6,Mn4+,0.025,,,298,695,0.704,0.296,,,,350,,,,,695,https://doi.org/10.1016/j.optmat.2017.05.028,mp-7251, icsd-172407,Optical Materials,2017
493,La0.98BWO6Tb0.01Eu0.01,La0.98BWO6,Tb3+,0.01,Eu3+,0.01,298,695,0.4514,0.4549,,,,380,380,,,1914000,543,https://doi.org/10.1016/j.dyepig.2017.11.003,,,Dyes and Pigments,2018
494,La0.97BWO6Tb0.01Eu0.02,La0.97BWO6,Tb3+,0.01,Eu3+,0.02,298,695,0.4958,0.4345,,,,380,380,,,1823000,543,https://doi.org/10.1016/j.dyepig.2017.11.003,,,Dyes and Pigments,2018
495,La0.94BWO6Tb0.01Eu0.05,La0.94BWO6,Tb3+,0.01,Eu3+,0.05,298,695,0.549,0.4063,,,,380,380,,,1578000,543,https://doi.org/10.1016/j.dyepig.2017.11.003,,,Dyes and Pigments,2018
496,La0.89BWO6Tb0.01Eu0.1,La0.89BWO6,Tb3+,0.01,Eu3+,0.1,298,695,0.5902,0.3829,,,,380,380,,,1229000,543,https://doi.org/10.1016/j.dyepig.2017.11.003,,,Dyes and Pigments,2018
497,La0.79BWO6Tb0.01Eu0.2,La0.79BWO6,Tb3+,0.01,Eu3+,0.2,298,695,0.616,0.3687,,,425,380,380,,,633000,543,https://doi.org/10.1016/j.dyepig.2017.11.003,,,Dyes and Pigments,2018
498,KMgLaTeO6Mn0.006,KMgLaTeO6,Mn4+,0.006,,,298,696,0.73,0.27,68.9,,,365,347,472,,1315000,696,https://doi.org/10.1039/C7DT04811D,,,Dalton Transactions,2018
499,KMgLaTeO6Mn0.01,KMgLaTeO6,Mn4+,0.01,,,298,696,,,,,,365,,,,893000,,https://doi.org/10.1039/C7DT04811D,,,Dalton Transactions,2018
500,KMgLaTeO6Mn0.02,KMgLaTeO6,Mn4+,0.02,,,298,696,,,,,,365,,,,744000,,https://doi.org/10.1039/C7DT04811D,,,Dalton Transactions,2018
501,KMgLaTeO6Mn0.04,KMgLaTeO6,Mn4+,0.04,,,298,696,,,,,,365,,,,597000,,https://doi.org/10.1039/C7DT04811D,,,Dalton Transactions,2018
502,Ca2LaTa0.999O6Mn0.001,Ca2LaTa0.999O6,Mn4+,0.001,,,298,696,,,,,,325,,,,721000,696,https://doi.org/10.1016/j.jallcom.2018.12.027,,,Journal of Alloys and Compounds,2019
503,Ca2LaTa0.998O6Mn0.002,Ca2LaTa0.998O6,Mn4+,0.002,,,298,696,,,,,,325,,,,670000,696,https://doi.org/10.1016/j.jallcom.2018.12.027,,,Journal of Alloys and Compounds,2019
504,Ca2LaTa0.996O6Mn0.004,Ca2LaTa0.996O6,Mn4+,0.004,,,298,696,0.731,0.269,34.6,,,325,325,518,,642000,696,https://doi.org/10.1016/j.jallcom.2018.12.027,,,Journal of Alloys and Compounds,2019
505,Ca2LaTa0.994O6Mn0.006,Ca2LaTa0.994O6,Mn4+,0.006,,,298,696,,,,,,325,,,,608000,696,https://doi.org/10.1016/j.jallcom.2018.12.027,,,Journal of Alloys and Compounds,2019
506,Ca2LaTa0.992O6Mn0.008,Ca2LaTa0.992O6,Mn4+,0.008,,,298,696,,,,,,325,,,,594000,696,https://doi.org/10.1016/j.jallcom.2018.12.027,,,Journal of Alloys and Compounds,2019
507,Ca2LaTa0.99O6Mn0.01,Ca2LaTa0.99O6,Mn4+,0.01,,,298,696,,,,,,325,,,,555000,696,https://doi.org/10.1016/j.jallcom.2018.12.027,,,Journal of Alloys and Compounds,2019
508,LaMgAl10.89O19Cr0.11,LaMgAl10.89O19,Cr3+,0.11,,,298,696,,,,,,419,419,,,2960000,696,https://doi.org/10.1016/j.materresbull.2015.09.031,,,Materials Research Bulletin,2016
509,La0.99MgAl10.89O19Cr0.11Nd0.01,La0.99MgAl10.89O19,Cr3+,0.11,Nd3+,0.01,298,696,,,,,,419,419,,,2570000,696,https://doi.org/10.1016/j.materresbull.2015.09.031,,,Materials Research Bulletin,2016
510,La0.97MgAl10.89O19Cr0.11Nd0.03,La0.97MgAl10.89O19,Cr3+,0.11,Nd3+,0.03,298,696,,,,,,419,419,,,2340000,696,https://doi.org/10.1016/j.materresbull.2015.09.031,,,Materials Research Bulletin,2016
511,La0.94MgAl10.89O19Cr0.11Nd0.06,La0.94MgAl10.89O19,Cr3+,0.11,Nd3+,0.06,298,696,,,,,,419,419,,,1860000,696,https://doi.org/10.1016/j.materresbull.2015.09.031,,,Materials Research Bulletin,2016
512,La0.91MgAl10.89O19Cr0.11Nd0.09,La0.91MgAl10.89O19,Cr3+,0.11,Nd3+,0.09,298,696,,,,,,419,419,,,1420000,696,https://doi.org/10.1016/j.materresbull.2015.09.031,,,Materials Research Bulletin,2016
513,La0.88MgAl10.89O19Cr0.11Nd0.12,La0.88MgAl10.89O19,Cr3+,0.11,Nd3+,0.12,298,696,,,,,,419,419,,,1030000,696,https://doi.org/10.1016/j.materresbull.2015.09.031,,,Materials Research Bulletin,2016
514,Bi4Si3O12Eu0.02,Bi4Si3O12,Eu3+,0.02,,,298,700,0.589,0.368,14.5,,,393,,,,2050000,,https://doi.org/10.1038/srep42464,mp-23331, icsd-402349 icsd-36156 icsd-108873 icsd-86277 icsd-84519 icsd-69430 icsd-26787,Scientific Reports,2017
515,Bi4Si3O12Eu0.02,Bi4Si3O12,Eu3+,0.02,,,348,700,0.604,0.36,,,,393,,,,2000000,,https://doi.org/10.1038/srep42464,mp-23331, icsd-402349 icsd-36156 icsd-108873 icsd-86277 icsd-84519 icsd-69430 icsd-26787,Scientific Reports,2017
516,Bi4Si3O12Eu0.02,Bi4Si3O12,Eu3+,0.02,,,398,700,0.604,0.362,,,,393,,,,1930000,,https://doi.org/10.1038/srep42464,mp-23331, icsd-402349 icsd-36156 icsd-108873 icsd-86277 icsd-84519 icsd-69430 icsd-26787,Scientific Reports,2017
517,Bi4Si3O12Eu0.02,Bi4Si3O12,Eu3+,0.02,,,448,700,0.618,0.363,,,,393,,,,1870000,,https://doi.org/10.1038/srep42464,mp-23331, icsd-402349 icsd-36156 icsd-108873 icsd-86277 icsd-84519 icsd-69430 icsd-26787,Scientific Reports,2017
518,Bi4Si3O12Eu0.02,Bi4Si3O12,Eu3+,0.02,,,498,700,0.622,0.365,,,,393,,,,1810000,,https://doi.org/10.1038/srep42464,mp-23331, icsd-402349 icsd-36156 icsd-108873 icsd-86277 icsd-84519 icsd-69430 icsd-26787,Scientific Reports,2017
519,BaLaMgNb0.9995O6Mn0.0005,BaLaMgNb0.9995O6,Mn4+,0.0005,,,298,700,,,,,,360,360,,,783000,700,https://doi.org/10.1039/C8RA06048G,mp-39288,,RSC Advances,2018
520,BaLaMgNb0.999O6Mn0.001,BaLaMgNb0.999O6,Mn4+,0.001,,,298,700,,,,,,360,360,,,760000,700,https://doi.org/10.1039/C8RA06048G,mp-39288,,RSC Advances,2018
521,BaLaMgNb0.998O6Mn0.002,BaLaMgNb0.998O6,Mn4+,0.002,,,298,700,,,,,,360,360,,,753000,700,https://doi.org/10.1039/C8RA06048G,mp-39288,,RSC Advances,2018
522,BaLaMgNb0.996O6Mn0.004,BaLaMgNb0.996O6,Mn4+,0.004,,,298,700,0.7222,0.2777,52,,355,360,360,500,,733000,700,https://doi.org/10.1039/C8RA06048G,mp-39288,,RSC Advances,2018
523,BaLaMgNb0.992O6Mn0.008,BaLaMgNb0.992O6,Mn4+,0.008,,,298,700,,,,,,360,360,,,677000,700,https://doi.org/10.1039/C8RA06048G,mp-39288,,RSC Advances,2018
524,BaLaMgNb0.99O6Mn0.01,BaLaMgNb0.99O6,Mn4+,0.01,,,298,700,,,,,,360,360,,,652000,700,https://doi.org/10.1039/C8RA06048G,mp-39288,,RSC Advances,2018
525,Sr2ZnWO6Mn0.002,Sr2ZnWO6,Mn4+,0.002,,,298,702,,,,,,325,325,,,554770,702,https://doi.org/10.1016/j.ceramint.2016.07.173,"mp-1105272,mp-1079778,mp-19282", icsd-262322 icsd-190595 icsd-239812 icsd-190592 icsd-72811 icsd-28599,Ceramics International,2016
526,Sr2ZnWO6Mn0.004,Sr2ZnWO6,Mn4+,0.004,,,298,702,,,,,,325,325,,,536880,702,https://doi.org/10.1016/j.ceramint.2016.07.173,"mp-1105272,mp-1079778,mp-19282", icsd-262322 icsd-190595 icsd-239812 icsd-190592 icsd-72811 icsd-28599,Ceramics International,2016
527,Sr2ZnWO6Mn0.006,Sr2ZnWO6,Mn4+,0.006,,,298,702,,,,,,325,325,,,504050,702,https://doi.org/10.1016/j.ceramint.2016.07.173,"mp-1105272,mp-1079778,mp-19282", icsd-262322 icsd-190595 icsd-239812 icsd-190592 icsd-72811 icsd-28599,Ceramics International,2016
528,Sr2ZnWO6Mn0.008,Sr2ZnWO6,Mn4+,0.008,,,298,702,0.7315,0.2685,,,,325,325,,,456260,702,https://doi.org/10.1016/j.ceramint.2016.07.173,"mp-1105272,mp-1079778,mp-19282", icsd-262322 icsd-190595 icsd-239812 icsd-190592 icsd-72811 icsd-28599,Ceramics International,2016
529,Sr2ZnWO6Mn0.01,Sr2ZnWO6,Mn4+,0.01,,,298,702,,,,,,325,325,,,401350,702,https://doi.org/10.1016/j.ceramint.2016.07.173,"mp-1105272,mp-1079778,mp-19282", icsd-262322 icsd-190595 icsd-239812 icsd-190592 icsd-72811 icsd-28599,Ceramics International,2016
530,Na1.89Ca0.89SiO4Eu0.11,Na1.89Ca0.89SiO4,Eu3+,0.11,,,298,703,0.648,0.351,,,,393,393,,,2530000,703,https://doi.org/10.1016/j.jlumin.2012.12.015,mp-555342, icsd-24235,Journal of Luminescence,2013
531,Gd2ZnTi0.9995O6Mn0.0005,Gd2ZnTi0.9995O6,Mn4+,0.0005,,,298,705,,,,,,365,365,,,678000,705,https://doi.org/10.1039/C6TC00313C,mp-1105276, icsd-251934,Journal of Materials Chemistry C,2016
532,Gd2ZnTi0.999O6Mn0.001,Gd2ZnTi0.999O6,Mn4+,0.001,,,298,705,,,,,,365,365,,,671000,705,https://doi.org/10.1039/C6TC00313C,mp-1105276, icsd-251934,Journal of Materials Chemistry C,2016
533,Gd2ZnTi0.998O6Mn0.002,Gd2ZnTi0.998O6,Mn4+,0.002,,,298,705,0.729,0.271,39.7,,,365,365,,,655000,705,https://doi.org/10.1039/C6TC00313C,mp-1105276, icsd-251934,Journal of Materials Chemistry C,2016
534,Gd2ZnTi0.996O6Mn0.004,Gd2ZnTi0.996O6,Mn4+,0.004,,,298,705,,,,,,365,365,,,617000,705,https://doi.org/10.1039/C6TC00313C,mp-1105276, icsd-251934,Journal of Materials Chemistry C,2016
