Tag,Inorganic phosphor,Host,1st dopant,1st doping concentration,2nd dopant,2nd doping concentration ,Temp. (K),Emission max. (nm),CIE x coordinate,CIE y coordinate,Int. quantum efficiency (%),Ext. quantum efficiency (%),Thermal quenching temp. (K),Excitation source (nm),1st Excitation max. (nm),2nd Excitation max. (nm),3rd Excitation max. (nm),Decay time (ns),Monitoring energy (nm),Reference,MP-ID,ICSD-ID,Journal,Year
97,YP0.8V0.2O4Dy0.01Sm0.01,YP0.8V0.2O4,Dy3+,0.01,Sm3+,0.01,298,574,0.41,0.34,,,,270,,,,,,https://doi.org/10.1039/C3TC31586J,"mvc-15449,mvc-16805,mvc-4606",,Journal of Materials Chemistry C,2014
98,YP0.8V0.2O4Dy0.005Sm0.01,YP0.8V0.2O4,Dy3+,0.005,Sm3+,0.01,298,574,0.37,0.28,,,,270,,,,,,https://doi.org/10.1039/C3TC31586J,"mvc-15449,mvc-16805,mvc-4606",,Journal of Materials Chemistry C,2014
99,YP0.8V0.2O4Dy0.0075Sm0.01,YP0.8V0.2O4,Dy3+,0.0075,Sm3+,0.01,298,574,0.36,0.28,,,,270,,,,,,https://doi.org/10.1039/C3TC31586J,"mvc-15449,mvc-16805,mvc-4606",,Journal of Materials Chemistry C,2014
100,YP0.8V0.2O4Dy0.005Sm0.015,YP0.8V0.2O4,Dy3+,0.005,Sm3+,0.015,298,574,0.43,0.31,,,,270,,,,,,https://doi.org/10.1039/C3TC31586J,"mvc-15449,mvc-16805,mvc-4606",,Journal of Materials Chemistry C,2014
101,Ca9.96P6O24Cl1.94Eu0.01,Ca9.96P6O24Cl1.94,Eu3+,0.01,,,298,574,0.497,0.437,,,,461,528,531,461,2220000,574,https://doi.org/10.1016/j.materresbull.2017.09.043,"mp-555164,mp-39460,mp-554236", icsd-2789 icsd-24237 icsd-184825 icsd-184824,Materials Research Bulletin,2018
102,Ba5Ca0.995Al4O12Dy0.005,Ba5Ca0.995Al4O12,Dy3+,0.005,,,298,574,0.306,0.338,,,,348,348,361,385,,574,https://doi.org/10.1016/j.ceramint.2014.02.068,,,Ceramics International,2014
103,Ba5Ca0.99Al4O12Dy0.01,Ba5Ca0.99Al4O12,Dy3+,0.01,,,298,574,0.309,0.342,,,,348,348,361,385,,574,https://doi.org/10.1016/j.ceramint.2014.02.068,,,Ceramics International,2014
104,Ba5Ca0.98Al4O12Dy0.02,Ba5Ca0.98Al4O12,Dy3+,0.02,,,298,574,0.314,0.344,,,,348,348,361,385,,574,https://doi.org/10.1016/j.ceramint.2014.02.068,,,Ceramics International,2014
105,Ba5Ca0.96Al4O12Dy0.04,Ba5Ca0.96Al4O12,Dy3+,0.04,,,298,574,0.322,0.349,,,,348,348,361,385,,574,https://doi.org/10.1016/j.ceramint.2014.02.068,,,Ceramics International,2014
106,Ba5Ca0.93Al4O12Dy0.07,Ba5Ca0.93Al4O12,Dy3+,0.07,,,298,574,0.328,0.355,,,,348,348,361,385,,574,https://doi.org/10.1016/j.ceramint.2014.02.068,,,Ceramics International,2014
107,Ba5Ca0.9Al4O12Dy0.1,Ba5Ca0.9Al4O12,Dy3+,0.1,,,298,574,0.333,0.361,,,,348,348,361,385,,574,https://doi.org/10.1016/j.ceramint.2014.02.068,,,Ceramics International,2014
108,GdVO4Dy0.02,GdVO4,Dy3+,0.02,,,298,574,0.313,0.365,,,,283,,,,300280,574,https://doi.org/10.1039/C5CP04373E,mp-22024, icsd-15607 icsd-238224 icsd-238223 icsd-152692 icsd-81703 icsd-186232 icsd-186231,Physical Chemistry Chemical Physics,2015
109,GdVO4Dy0.02Eu0.01,GdVO4,Dy3+,0.02,Eu3+,0.01,298,574,0.366,0.37,,,,283,,,,294580,574,https://doi.org/10.1039/C5CP04373E,mp-22024, icsd-15607 icsd-238224 icsd-238223 icsd-152692 icsd-81703 icsd-186232 icsd-186231,Physical Chemistry Chemical Physics,2015
110,GdVO4Dy0.02Eu0.02,GdVO4,Dy3+,0.02,Eu3+,0.02,298,574,0.399,0.364,,,,283,,,,263860,574,https://doi.org/10.1039/C5CP04373E,mp-22024, icsd-15607 icsd-238224 icsd-238223 icsd-152692 icsd-81703 icsd-186232 icsd-186231,Physical Chemistry Chemical Physics,2015
111,GdVO4Eu0.02Dy0.02,GdVO4,Eu3+,0.02,Dy3+,0.02,298,574,,,,,,283,,,,247020,620,https://doi.org/10.1039/C5CP04373E,mp-22024, icsd-15607 icsd-238224 icsd-238223 icsd-152692 icsd-81703 icsd-186232 icsd-186231,Physical Chemistry Chemical Physics,2015
112,GdVO4Eu0.02Dy0.03,GdVO4,Eu3+,0.02,Dy3+,0.03,298,574,0.356,0.345,,,,283,,,,,,https://doi.org/10.1039/C5CP04373E,mp-22024, icsd-15607 icsd-238224 icsd-238223 icsd-152692 icsd-81703 icsd-186232 icsd-186231,Physical Chemistry Chemical Physics,2015
113,GdVO4Eu0.02Dy0.05,GdVO4,Eu3+,0.02,Dy3+,0.05,298,574,0.351,0.295,,,,283,,,,,,https://doi.org/10.1039/C5CP04373E,mp-22024, icsd-15607 icsd-238224 icsd-238223 icsd-152692 icsd-81703 icsd-186232 icsd-186231,Physical Chemistry Chemical Physics,2015
114,Ba2Gd4.99B5O17Dy0.01,Ba2Gd4.99B5O17,Dy3+,0.01,,,298,575,0.404,0.419,,,,354,,,,551000,575,https://doi.org/10.1007/s10854-018-9640-9,,,Journal of Materials Science: Materials in Electronics,2018
115,Ba2Gd4.97B5O17Dy0.03,Ba2Gd4.97B5O17,Dy3+,0.03,,,298,575,0.412,0.433,,,,354,,,,488000,575,https://doi.org/10.1007/s10854-018-9640-9,,,Journal of Materials Science: Materials in Electronics,2018
116,Ba2Gd4.95B5O17Dy0.05,Ba2Gd4.95B5O17,Dy3+,0.05,,,298,575,0.414,0.435,,,,354,,,,452000,575,https://doi.org/10.1007/s10854-018-9640-9,,,Journal of Materials Science: Materials in Electronics,2018
117,Ba2Gd4.93B5O17Dy0.07,Ba2Gd4.93B5O17,Dy3+,0.07,,,298,575,0.415,0.435,,,413,354,276,314,,419000,575,https://doi.org/10.1007/s10854-018-9640-9,,,Journal of Materials Science: Materials in Electronics,2018
118,Ba2Gd4.91B5O17Dy0.09,Ba2Gd4.91B5O17,Dy3+,0.09,,,298,575,0.414,0.436,,,,354,,,,387000,575,https://doi.org/10.1007/s10854-018-9640-9,,,Journal of Materials Science: Materials in Electronics,2018
119,Ba2Gd4.89B5O17Dy0.11,Ba2Gd4.89B5O17,Dy3+,0.11,,,298,575,0.414,0.436,,,,354,,,,367000,575,https://doi.org/10.1007/s10854-018-9640-9,,,Journal of Materials Science: Materials in Electronics,2018
120,Ca3BiP3O12Dy0.01,Ca3BiP3O12,Dy3+,0.01,,,298,575,0.326,0.375,,,,451,,,,840000,575,https://doi.org/10.1111/jace.16479,,,Journal of the American Ceramic Society,2019
121,Ca3BiP3O12Dy0.02,Ca3BiP3O12,Dy3+,0.02,,,298,575,0.336,0.387,,,,451,,,,778000,575,https://doi.org/10.1111/jace.16479,,,Journal of the American Ceramic Society,2019
122,Ca3BiP3O12Dy0.04,Ca3BiP3O12,Dy3+,0.04,,,298,575,0.34,0.385,,,,451,,,,739000,575,https://doi.org/10.1111/jace.16479,,,Journal of the American Ceramic Society,2019
123,Ca3BiP3O12Dy0.06,Ca3BiP3O12,Dy3+,0.06,,,298,575,0.329,0.377,,,,451,,,,699000,575,https://doi.org/10.1111/jace.16479,,,Journal of the American Ceramic Society,2019
124,Ca3BiP3O12Dy0.06,Ca3BiP3O12,Dy3+,0.06,,,298,575,,,,,480,384,,,,,,https://doi.org/10.1111/jace.16479,,,Journal of the American Ceramic Society,2019
125,Ca3BiP3O12Dy0.08,Ca3BiP3O12,Dy3+,0.08,,,298,575,0.336,0.385,,,,451,,,,647000,575,https://doi.org/10.1111/jace.16479,,,Journal of the American Ceramic Society,2019
126,Ca3BiP3O12Dy0.1,Ca3BiP3O12,Dy3+,0.1,,,298,575,0.344,0.391,,,,451,,,,590000,575,https://doi.org/10.1111/jace.16479,,,Journal of the American Ceramic Society,2019
127,YVO4Dy0.05,YVO4,Dy3+,0.05,,,298,575,0.312,0.471,62,,,283,283,,,,575,https://doi.org/10.1021/ic100953m,mp-19133, icsd-15604 icsd-107638 icsd-246709 icsd-26894 icsd-78074 icsd-2504 icsd-174549 icsd-246708 icsd-36060,Inorganic Chemistry,2010
128,Na3Sc2P3O12Dy0.01,Na3Sc2P3O12,Dy3+,0.01,,,298,575,0.394,0.405,,,,350,350,325,362,1589000,575,https://doi.org/10.1016/j.dyepig.2018.03.053,"mp-16956,mp-1221280,mp-555608", icsd-65406 icsd-20740,Dyes and Pigments,2018
129,Na3Sc2P3O12Dy0.03,Na3Sc2P3O12,Dy3+,0.03,,,298,575,0.393,0.412,,,,350,350,325,362,971000,575,https://doi.org/10.1016/j.dyepig.2018.03.053,"mp-16956,mp-1221280,mp-555608", icsd-65406 icsd-20740,Dyes and Pigments,2018
130,Na3Sc2P3O12Dy0.05,Na3Sc2P3O12,Dy3+,0.05,,,298,575,0.39,0.409,77.8,,,350,350,325,362,805000,575,https://doi.org/10.1016/j.dyepig.2018.03.053,"mp-16956,mp-1221280,mp-555608", icsd-65406 icsd-20740,Dyes and Pigments,2018
131,Na3Sc2P3O12Dy0.08,Na3Sc2P3O12,Dy3+,0.08,,,298,575,0.39,0.409,,,,350,350,325,362,756000,575,https://doi.org/10.1016/j.dyepig.2018.03.053,"mp-16956,mp-1221280,mp-555608", icsd-65406 icsd-20740,Dyes and Pigments,2018
132,Na3Sc2P3O12Dy0.1,Na3Sc2P3O12,Dy3+,0.1,,,298,575,0.387,0.407,,,,350,350,325,362,609000,575,https://doi.org/10.1016/j.dyepig.2018.03.053,"mp-16956,mp-1221280,mp-555608", icsd-65406 icsd-20740,Dyes and Pigments,2018
133,Na3Sc2P3O12Dy0.05Eu0.03,Na3Sc2P3O12,Dy3+,0.05,Eu3+,0.03,298,575,0.409,0.406,,,,350,,,,688000,486,https://doi.org/10.1016/j.dyepig.2018.03.053,"mp-16956,mp-1221280,mp-555608", icsd-65406 icsd-20740,Dyes and Pigments,2018
134,Na3Sc2P3O12Dy0.05Eu0.05,Na3Sc2P3O12,Dy3+,0.05,Eu3+,0.05,298,575,0.421,0.403,,,,350,,,,678000,486,https://doi.org/10.1016/j.dyepig.2018.03.053,"mp-16956,mp-1221280,mp-555608", icsd-65406 icsd-20740,Dyes and Pigments,2018
135,Na3Sc2P3O12Dy0.05Eu0.1,Na3Sc2P3O12,Dy3+,0.05,Eu3+,0.1,298,575,0.434,0.399,,,,350,,,,646000,486,https://doi.org/10.1016/j.dyepig.2018.03.053,"mp-16956,mp-1221280,mp-555608", icsd-65406 icsd-20740,Dyes and Pigments,2018
136,Na3Sc2P3O12Dy0.05Eu0.15,Na3Sc2P3O12,Dy3+,0.05,Eu3+,0.15,298,575,0.446,0.395,,,,350,,,,630000,486,https://doi.org/10.1016/j.dyepig.2018.03.053,"mp-16956,mp-1221280,mp-555608", icsd-65406 icsd-20740,Dyes and Pigments,2018
137,Na3Sc2P3O12Dy0.05Eu0.2,Na3Sc2P3O12,Dy3+,0.05,Eu3+,0.2,298,575,0.453,0.39,44.1,,,350,,,,627000,486,https://doi.org/10.1016/j.dyepig.2018.03.053,"mp-16956,mp-1221280,mp-555608", icsd-65406 icsd-20740,Dyes and Pigments,2018
138,Na3Sc2P3O12Dy0.05Eu0.3,Na3Sc2P3O12,Dy3+,0.05,Eu3+,0.3,298,575,0.489,0.379,,,,350,,,,581000,486,https://doi.org/10.1016/j.dyepig.2018.03.053,"mp-16956,mp-1221280,mp-555608", icsd-65406 icsd-20740,Dyes and Pigments,2018
139,Na3Sc2P3O12Dy0.05Eu0.4,Na3Sc2P3O12,Dy3+,0.05,Eu3+,0.4,298,575,0.499,0.374,,,,350,,,,548000,486,https://doi.org/10.1016/j.dyepig.2018.03.053,"mp-16956,mp-1221280,mp-555608", icsd-65406 icsd-20740,Dyes and Pigments,2018
140,NaGdW2O8Dy0.03,NaGdW2O8,Dy3+,0.03,,,298,575,0.306,0.353,,,,365,,,,,,https://doi.org/10.1021/ic501284y,,,Inorganic Chemistry,2014
141,NaGdW2O8Dy0.03Eu0.02,NaGdW2O8,Dy3+,0.03,Eu3+,0.02,298,575,0.363,0.328,,,,365,,,,,,https://doi.org/10.1021/ic501284y,,,Inorganic Chemistry,2014
142,NaGdW2O8Dy0.03Eu0.04,NaGdW2O8,Dy3+,0.03,Eu3+,0.04,298,575,0.375,0.322,,,,365,,,,,,https://doi.org/10.1021/ic501284y,,,Inorganic Chemistry,2014
143,NaGdW2O8Dy0.03Eu0.06,NaGdW2O8,Dy3+,0.03,Eu3+,0.06,298,575,0.407,0.318,,,,365,,,,,,https://doi.org/10.1021/ic501284y,,,Inorganic Chemistry,2014
144,NaGdW2O8Dy0.03Eu0.1,NaGdW2O8,Dy3+,0.03,Eu3+,0.1,298,575,0.442,0.295,,,,365,,,,,,https://doi.org/10.1021/ic501284y,,,Inorganic Chemistry,2014
145,NaGdW2O8Dy0.03Eu0.14,NaGdW2O8,Dy3+,0.03,Eu3+,0.14,298,575,0.449,0.284,,,,365,,,,,,https://doi.org/10.1021/ic501284y,,,Inorganic Chemistry,2014
146,NaGdW2O8Tm0.01Dy0.01,NaGdW2O8,Tm3+,0.01,Dy3+,0.01,298,575,0.266,0.256,,,,355,,,,,,https://doi.org/10.1021/ic501284y,,,Inorganic Chemistry,2014
147,NaGdW2O8Tm0.01Dy0.03,NaGdW2O8,Tm3+,0.01,Dy3+,0.03,298,575,0.291,0.301,,,,355,,,,2270000,454,https://doi.org/10.1021/ic501284y,,,Inorganic Chemistry,2014
148,NaGdW2O8Tm0.01Dy0.05,NaGdW2O8,Tm3+,0.01,Dy3+,0.05,298,575,0.306,0.332,,,,355,,,,,,https://doi.org/10.1021/ic501284y,,,Inorganic Chemistry,2014
149,NaGdW2O8Tm0.01Dy0.07,NaGdW2O8,Tm3+,0.01,Dy3+,0.07,298,575,0.317,0.337,,,,355,,,,,,https://doi.org/10.1021/ic501284y,,,Inorganic Chemistry,2014
150,La1.97MgGeO6Dy0.03,La1.97MgGeO6,Dy3+,0.03,,,298,575,,,,,,350,350,,,100640,575,https://doi.org/10.1111/jace.15923,mp-11585,,Journal of the American Ceramic Society,2018
151,CaWO4Tm0.005Dy0.01,CaWO4,Tm3+,0.005,Dy3+,0.01,298,575,0.276,0.273,,,,355,,,,,,https://doi.org/10.1039/C6RA02594C,"mp-19426,mp-1190383", icsd-60550 icsd-193491 icsd-60548 icsd-60551 icsd-15869 icsd-155423 icsd-193047 icsd-15586 icsd-60549 icsd-18135 icsd-77335 icsd-157428 icsd-291535 icsd-60547 icsd-155791 icsd-238259 icsd-238258,RSC Advances,2016
152,CsGd0.99Mo2O8Dy0.01,CsGd0.99Mo2O8,Dy3+,0.01,,,298,575,0.365,0.42,,,,354,,,,,,https://doi.org/10.1016/j.dyepig.2016.10.016,"mp-1213392,mp-1213304",,Dyes and Pigments,2017
153,CsGd0.97Mo2O8Dy0.03,CsGd0.97Mo2O8,Dy3+,0.03,,,298,575,0.363,0.415,,,,354,,,,,,https://doi.org/10.1016/j.dyepig.2016.10.016,"mp-1213392,mp-1213304",,Dyes and Pigments,2017
154,CsGd0.95Mo2O8Dy0.05,CsGd0.95Mo2O8,Dy3+,0.05,,,298,575,0.377,0.422,,,,354,,,,,,https://doi.org/10.1016/j.dyepig.2016.10.016,"mp-1213392,mp-1213304",,Dyes and Pigments,2017
155,CsGd0.93Mo2O8Dy0.07,CsGd0.93Mo2O8,Dy3+,0.07,,,298,575,0.373,0.42,,,,354,,,,,,https://doi.org/10.1016/j.dyepig.2016.10.016,"mp-1213392,mp-1213304",,Dyes and Pigments,2017
156,CsGd0.9Mo2O8Dy0.1,CsGd0.9Mo2O8,Dy3+,0.1,,,298,575,0.38,0.426,,,,354,,,,,,https://doi.org/10.1016/j.dyepig.2016.10.016,"mp-1213392,mp-1213304",,Dyes and Pigments,2017
157,CsGd0.88Mo2O8Dy0.12,CsGd0.88Mo2O8,Dy3+,0.12,,,298,575,0.381,0.423,,,,354,,,,,,https://doi.org/10.1016/j.dyepig.2016.10.016,"mp-1213392,mp-1213304",,Dyes and Pigments,2017
158,CsGd0.85Mo2O8Dy0.15,CsGd0.85Mo2O8,Dy3+,0.15,,,298,575,0.376,0.423,,,,354,,,,,,https://doi.org/10.1016/j.dyepig.2016.10.016,"mp-1213392,mp-1213304",,Dyes and Pigments,2017
159,CsGd0.95Mo2O8Dy0.05,CsGd0.95Mo2O8,Dy3+,0.05,,,298,575,0.377,0.43,,,,395,,,,,,https://doi.org/10.1016/j.dyepig.2016.10.016,"mp-1213392,mp-1213304",,Dyes and Pigments,2017
160,CsGd0.95Mo2O8Dy0.05,CsGd0.95Mo2O8,Dy3+,0.05,,,298,575,,,,,,295,,,,7,575,https://doi.org/10.1016/j.dyepig.2016.10.016,"mp-1213392,mp-1213304",,Dyes and Pigments,2017
161,CsGd0.94Mo2O8Dy0.05Eu0.01,CsGd0.94Mo2O8,Dy3+,0.05,Eu3+,0.01,298,575,0.411,0.404,,,,395,,,,,,https://doi.org/10.1016/j.dyepig.2016.10.016,"mp-1213392,mp-1213304",,Dyes and Pigments,2017
162,CsGd0.94Mo2O8Dy0.05Eu0.01,CsGd0.94Mo2O8,Dy3+,0.05,Eu3+,0.01,298,575,,,,,,295,,,,6.45,575,https://doi.org/10.1016/j.dyepig.2016.10.016,"mp-1213392,mp-1213304",,Dyes and Pigments,2017
163,CsGd0.93Mo2O8Dy0.05Eu0.02,CsGd0.93Mo2O8,Dy3+,0.05,Eu3+,0.02,298,575,0.437,0.405,,,,395,,,,,,https://doi.org/10.1016/j.dyepig.2016.10.016,"mp-1213392,mp-1213304",,Dyes and Pigments,2017
164,CsGd0.93Mo2O8Dy0.05Eu0.02,CsGd0.93Mo2O8,Dy3+,0.05,Eu3+,0.02,298,575,,,,,,295,,,,6.25,575,https://doi.org/10.1016/j.dyepig.2016.10.016,"mp-1213392,mp-1213304",,Dyes and Pigments,2017
165,CsGd0.91Mo2O8Eu0.05Dy0.04,CsGd0.91Mo2O8,Eu3+,0.05,Dy3+,0.04,298,575,0.39,0.406,,,,395,,,,,,https://doi.org/10.1016/j.dyepig.2016.10.016,"mp-1213392,mp-1213304",,Dyes and Pigments,2017
166,CsGd0.91Mo2O8Eu0.05Dy0.04,CsGd0.91Mo2O8,Eu3+,0.05,Dy3+,0.04,298,575,,,,,,295,,,,5.16,615,https://doi.org/10.1016/j.dyepig.2016.10.016,"mp-1213392,mp-1213304",,Dyes and Pigments,2017
167,CsGd0.9Mo2O8Eu0.05Dy0.05,CsGd0.9Mo2O8,Eu3+,0.05,Dy3+,0.05,298,575,0.384,0.404,,,,395,,,,,,https://doi.org/10.1016/j.dyepig.2016.10.016,"mp-1213392,mp-1213304",,Dyes and Pigments,2017
168,CsGd0.9Mo2O8Eu0.05Dy0.05,CsGd0.9Mo2O8,Eu3+,0.05,Dy3+,0.05,298,575,,,,,,295,,,,4.89,615,https://doi.org/10.1016/j.dyepig.2016.10.016,"mp-1213392,mp-1213304",,Dyes and Pigments,2017
169,Ca3Gd7PSi5O26Mn0.09,Ca3Gd7PSi5O26,Mn2+,0.09,,,298,575,0.519,0.438,,,,286,276,,,,575,https://doi.org/10.1021/ic3015578,,,Inorganic Chemistry,2012
170,Ca3Gd7PSi5O26Ce0.05Mn0.09,Ca3Gd7PSi5O26,Ce3+,0.05,Mn2+,0.09,298,575,0.437,0.369,,,,286,,,,,,https://doi.org/10.1021/ic3015578,,,Inorganic Chemistry,2012
171,Ca3Gd7PSi5O26Ce0.05Mn0.15,Ca3Gd7PSi5O26,Ce3+,0.05,Mn2+,0.15,298,575,0.466,0.399,,,,286,,,,,,https://doi.org/10.1021/ic3015578,,,Inorganic Chemistry,2012
172,Ca3Gd7PSi5O26Ce0.05Mn0.2,Ca3Gd7PSi5O26,Ce3+,0.05,Mn2+,0.2,298,575,0.481,0.42,,,,286,,,,,,https://doi.org/10.1021/ic3015578,,,Inorganic Chemistry,2012
173,Ba3BiP3O12Dy0.005,Ba3BiP3O12,Dy3+,0.005,,,298,575,0.318,0.383,,,,348,,,,,,https://doi.org/10.1016/j.jallcom.2011.11.114,,,Journal of Alloys and Compounds,2012
174,Ba3BiP3O12Dy0.01,Ba3BiP3O12,Dy3+,0.01,,,298,575,0.32,0.382,,,,348,,,,,,https://doi.org/10.1016/j.jallcom.2011.11.114,,,Journal of Alloys and Compounds,2012
175,Ba3BiP3O12Dy0.03,Ba3BiP3O12,Dy3+,0.03,,,298,575,0.323,0.379,,,,348,,,,,,https://doi.org/10.1016/j.jallcom.2011.11.114,,,Journal of Alloys and Compounds,2012
176,Ba3BiP3O12Dy0.05,Ba3BiP3O12,Dy3+,0.05,,,298,575,0.325,0.381,,,,348,,,,,,https://doi.org/10.1016/j.jallcom.2011.11.114,,,Journal of Alloys and Compounds,2012
177,Ba3BiP3O12Dy0.08,Ba3BiP3O12,Dy3+,0.08,,,298,575,0.322,0.381,,,,348,,,,,,https://doi.org/10.1016/j.jallcom.2011.11.114,,,Journal of Alloys and Compounds,2012
178,Ba3BiP3O12Dy0.1,Ba3BiP3O12,Dy3+,0.1,,,298,575,0.324,0.379,,,,348,,,,,,https://doi.org/10.1016/j.jallcom.2011.11.114,,,Journal of Alloys and Compounds,2012
179,Ba3BiP3O12Dy0.15,Ba3BiP3O12,Dy3+,0.15,,,298,575,0.326,0.378,,,,348,,,,,,https://doi.org/10.1016/j.jallcom.2011.11.114,,,Journal of Alloys and Compounds,2012
180,Ba3BiP3O12Dy0.005,Ba3BiP3O12,Dy3+,0.005,,,298,575,0.317,0.379,,,,387,,,,,,https://doi.org/10.1016/j.jallcom.2011.11.114,,,Journal of Alloys and Compounds,2012
181,Ba3BiP3O12Dy0.01,Ba3BiP3O12,Dy3+,0.01,,,298,575,0.319,0.381,,,,387,,,,,,https://doi.org/10.1016/j.jallcom.2011.11.114,,,Journal of Alloys and Compounds,2012
182,Ba3BiP3O12Dy0.03,Ba3BiP3O12,Dy3+,0.03,,,298,575,0.321,0.38,,,,387,,,,,,https://doi.org/10.1016/j.jallcom.2011.11.114,,,Journal of Alloys and Compounds,2012
183,Ba3BiP3O12Dy0.05,Ba3BiP3O12,Dy3+,0.05,,,298,575,0.321,0.379,,,,387,,,,,,https://doi.org/10.1016/j.jallcom.2011.11.114,,,Journal of Alloys and Compounds,2012
184,Ba3BiP3O12Dy0.08,Ba3BiP3O12,Dy3+,0.08,,,298,575,0.321,0.38,,,,387,,,,,,https://doi.org/10.1016/j.jallcom.2011.11.114,,,Journal of Alloys and Compounds,2012
185,Ba3BiP3O12Dy0.1,Ba3BiP3O12,Dy3+,0.1,,,298,575,0.324,0.383,,,,387,,,,,,https://doi.org/10.1016/j.jallcom.2011.11.114,,,Journal of Alloys and Compounds,2012
186,Ba3BiP3O12Dy0.15,Ba3BiP3O12,Dy3+,0.15,,,298,575,0.327,0.382,,,,387,,,,,,https://doi.org/10.1016/j.jallcom.2011.11.114,,,Journal of Alloys and Compounds,2012
187,CaLa0.98NbMoO8Dy0.02,CaLa0.98NbMoO8,Dy3+,0.02,,,298,575,0.392,0.424,,,,351,351,386,366,,575,https://doi.org/10.1016/j.matlet.2016.02.022,,,Materials Letters,2016
188,CaLa0.975NbMoO8Dy0.025,CaLa0.975NbMoO8,Dy3+,0.025,,,298,575,0.393,0.425,,,,351,351,386,366,,575,https://doi.org/10.1016/j.matlet.2016.02.022,,,Materials Letters,2016
189,CaLa0.97NbMoO8Dy0.03,CaLa0.97NbMoO8,Dy3+,0.03,,,298,575,0.391,0.422,,,,351,351,386,366,,575,https://doi.org/10.1016/j.matlet.2016.02.022,,,Materials Letters,2016
190,CaLa0.965NbMoO8Dy0.035,CaLa0.965NbMoO8,Dy3+,0.035,,,298,575,0.391,0.422,,,,351,351,386,366,,575,https://doi.org/10.1016/j.matlet.2016.02.022,,,Materials Letters,2016
191,CaLa0.95NbMoO8Dy0.05,CaLa0.95NbMoO8,Dy3+,0.05,,,298,575,0.392,0.424,,,,351,351,386,366,,575,https://doi.org/10.1016/j.matlet.2016.02.022,,,Materials Letters,2016
192,CaLa0.925NbMoO8Dy0.075,CaLa0.925NbMoO8,Dy3+,0.075,,,298,575,0.393,0.425,,,,351,351,386,366,,575,https://doi.org/10.1016/j.matlet.2016.02.022,,,Materials Letters,2016
193,Mg0.97Y1.94Al4SiO12Ce0.06Mn0.03,Mg0.97Y1.94Al4SiO12,Ce3+,0.06,Mn2+,0.03,298,575,0.462,0.509,75.9,,,460,,,,35.2,550,https://doi.org/10.1016/j.optmat.2017.06.012,,,Optical Materials,2017
194,NaSr2Nb5O15Dy0.005,NaSr2Nb5O15,Dy3+,0.005,,,298,576,0.401,0.44,,,,388,388,,,305541.6,576,https://doi.org/10.1016/j.matlet.2012.09.072,mp-1220952,,Materials Letters,2013
195,NaSr2Nb5O15Dy0.01,NaSr2Nb5O15,Dy3+,0.01,,,298,576,0.399,0.434,,,,388,388,,,295897.5,576,https://doi.org/10.1016/j.matlet.2012.09.072,mp-1220952,,Materials Letters,2013
196,NaSr2Nb5O15Dy0.02,NaSr2Nb5O15,Dy3+,0.02,,,298,576,0.397,0.432,,,,388,388,,,285156.8,576,https://doi.org/10.1016/j.matlet.2012.09.072,mp-1220952,,Materials Letters,2013
197,NaSr2Nb5O15Dy0.03,NaSr2Nb5O15,Dy3+,0.03,,,298,576,0.396,0.433,38.6,,,388,388,,,275744.1,576,https://doi.org/10.1016/j.matlet.2012.09.072,mp-1220952,,Materials Letters,2013
198,NaSr2Nb5O15Dy0.04,NaSr2Nb5O15,Dy3+,0.04,,,298,576,0.402,0.437,,,,388,388,,,269065.7,576,https://doi.org/10.1016/j.matlet.2012.09.072,mp-1220952,,Materials Letters,2013
199,LiGdW2O8Dy0.05,LiGdW2O8,Dy3+,0.05,,,298,576,0.406,0.431,,,,267,352,366,,,576,https://doi.org/10.1039/C5RA19345A,"mp-1210920,mp-1222332",,RSC Advances,2015
200,LiGdW2O8Tm0.02Dy0.06,LiGdW2O8,Tm3+,0.02,Dy3+,0.06,298,576,0.335,0.321,28,,,360,,,,6630,455,https://doi.org/10.1039/C5RA19345A,"mp-1210920,mp-1222332",,RSC Advances,2015
201,LiGdW2O8Tm0.02Dy0.08,LiGdW2O8,Tm3+,0.02,Dy3+,0.08,298,576,0.349,0.348,,,,360,,,,5310,455,https://doi.org/10.1039/C5RA19345A,"mp-1210920,mp-1222332",,RSC Advances,2015
202,LiGdW2O8Tm0.02Dy0.1,LiGdW2O8,Tm3+,0.02,Dy3+,0.1,298,576,0.368,0.368,,,,360,,,,4540,455,https://doi.org/10.1039/C5RA19345A,"mp-1210920,mp-1222332",,RSC Advances,2015
203,Ca3.88Si2O7F2Eu0.04Mn0.08,Ca3.88Si2O7F2,Eu2+,0.04,Mn2+,0.08,298,576,0.31,0.288,,,,400,,,,,,https://doi.org/10.1039/C2JM33160H,mp-560163, icsd-64710,Journal of Materials Chemistry,2012
204,Ca3.84Si2O7F2Eu0.04Mn0.12,Ca3.84Si2O7F2,Eu2+,0.04,Mn2+,0.12,298,576,0.351,0.332,,,,400,,,,,,https://doi.org/10.1039/C2JM33160H,mp-560163, icsd-64710,Journal of Materials Chemistry,2012
205,Ca3.76Si2O7F2Eu0.04Mn0.2,Ca3.76Si2O7F2,Eu2+,0.04,Mn2+,0.2,298,576,0.378,0.366,,,,400,,,,,,https://doi.org/10.1039/C2JM33160H,mp-560163, icsd-64710,Journal of Materials Chemistry,2012
