Tag,Inorganic phosphor,Host,1st dopant,1st doping concentration,2nd dopant,2nd doping concentration ,Temp. (K),Emission max. (nm),CIE x coordinate,CIE y coordinate,Int. quantum efficiency (%),Ext. quantum efficiency (%),Thermal quenching temp. (K),Excitation source (nm),1st Excitation max. (nm),2nd Excitation max. (nm),3rd Excitation max. (nm),Decay time (ns),Monitoring energy (nm),Reference,MP-ID,ICSD-ID,Journal,Year
416,Na2Ca3.96Mg1.92Si4O15Eu0.01Mn0.04,Na2Ca3.96Mg1.92Si4O15,Eu2+,0.01,Mn2+,0.04,298,480,,,,,,330,330,,,342,480,https://doi.org/10.1039/C3RA46474A,,,RSC Advances,2014
417,Ca8.91LuP7O28Eu0.01,Ca8.91LuP7O28,Eu2+,0.01,,,298,480,0.172,0.316,,,,355,,,,834,480,https://doi.org/10.1021/ic101749g,,,Inorganic Chemistry,2010
418,Ca8.82LuP7O28Eu0.01Mn0.01,Ca8.82LuP7O28,Eu2+,0.01,Mn2+,0.01,298,480,0.2,0.297,,,,355,,,,,,https://doi.org/10.1021/ic101749g,,,Inorganic Chemistry,2010
419,Ca8.73LuP7O28Eu0.01Mn0.02,Ca8.73LuP7O28,Eu2+,0.01,Mn2+,0.02,298,480,0.221,0.287,,,,355,,,,657,480,https://doi.org/10.1021/ic101749g,,,Inorganic Chemistry,2010
420,Ca8.55LuP7O28Eu0.01Mn0.04,Ca8.55LuP7O28,Eu2+,0.01,Mn2+,0.04,298,480,0.274,0.28,,,,355,,,,610,480,https://doi.org/10.1021/ic101749g,,,Inorganic Chemistry,2010
421,Y2Mg1.93Al2Si2O12Eu0.07,Y2Mg1.93Al2Si2O12,Eu2+,0.07,,,298,480,0.191,0.319,29,,,370,,,,,,https://doi.org/10.1021/acssuschemeng.9b01401,,,ACS Sustainable Chemistry and Engineering,2019
422,Y1.985Mg1.99Al2Si2O12Eu0.01Ce0.015,Y1.985Mg1.99Al2Si2O12,Eu2+,0.01,Ce3+,0.015,298,480,0.264,0.318,,,,365,,,,503,464,https://doi.org/10.1021/acs.inorgchem.1c00317,,,Inorganic Chemistry,2021
423,Ba3Y0.8Lu0.2Al2O7.5Ce0.03,Ba3Y0.8Lu0.2Al2O7.5,Ce3+,0.03,,,298,481,0.197,0.3427,,,,375,374,,,28.92,480,https://doi.org/10.1016/j.cej.2017.01.044,mp-1214519,,Chemical Engineering Journal,2017
424,Ca2YHf2Ga3O12Ce0.1,Ca2YHf2Ga3O12,Ce3+,0.1,,,298,481,0.206,0.33,13,,,398,346,398,,,479,https://doi.org/10.1016/j.jlumin.2020.117544,,,Journal of Luminescence,2020
425,LiCa3MgV3O12,LiCa3MgV3O12,,,,,298,481,0.2293,0.3135,44,38.8,336,330,330,,,12400,481,https://doi.org/10.1021/acs.inorgchem.7b02820,mp-1214210,,Inorganic Chemistry,2017
426,LiCa3ZnV3O12,LiCa3ZnV3O12,,,,,298,481,0.2346,0.3234,40.1,36.3,323,330,330,,,6280,481,https://doi.org/10.1021/acs.inorgchem.7b02820,mp-1214210,,Inorganic Chemistry,2017
427,Sr3Y0.94P3O12Dy0.06,Sr3Y0.94P3O12,Dy3+,0.06,,,298,482,0.2685,0.2794,,,503,349,349,363,386,,574,https://doi.org/10.1016/j.mseb.2016.07.017,,,Materials Science and Engineering B: Solid-State Materials for Advanced Technology,2016
428,Sr3Y0.94P3O12Dy0.06,Sr3Y0.94P3O12,Dy3+,0.06,,,298,482,,,,,,393,,,,658500,482,https://doi.org/10.1016/j.mseb.2016.07.017,,,Materials Science and Engineering B: Solid-State Materials for Advanced Technology,2016
429,Sr3Y0.92P3O12Dy0.06Eu0.02,Sr3Y0.92P3O12,Dy3+,0.06,Eu3+,0.02,298,482,0.3325,0.311,,,543,393,393,381,464,1857000,614,https://doi.org/10.1016/j.mseb.2016.07.017,,,Materials Science and Engineering B: Solid-State Materials for Advanced Technology,2016
430,Ca2LuHf2Al3O12Ce0.02,Ca2LuHf2Al3O12,Ce3+,0.02,,,298,483,0.1667,0.268,85.3,59.4,,408,408,336,265,,483,https://doi.org/10.1016/j.jcis.2021.05.108,,,Journal of Colloid and Interface Science,2021
431,Sr3Sc0.93P3O12Dy0.07,Sr3Sc0.93P3O12,Dy3+,0.07,,,298,483,0.2619,0.2761,,,,394,350,362,387,478600,483,https://doi.org/10.1016/j.ijleo.2017.08.110,,,Optik,2017
432,Sr3Sc0.925P3O12Dy0.07Eu0.005,Sr3Sc0.925P3O12,Dy3+,0.07,Eu3+,0.005,298,483,0.2509,0.2149,,,,394,350,,,,483,https://doi.org/10.1016/j.ijleo.2017.08.110,,,Optik,2017
433,Sr3Sc0.92P3O12Dy0.07Eu0.01,Sr3Sc0.92P3O12,Dy3+,0.07,Eu3+,0.01,298,483,0.2748,0.2435,,,,394,350,,,435000,483,https://doi.org/10.1016/j.ijleo.2017.08.110,,,Optik,2017
434,Sr3Sc0.91P3O12Dy0.07Eu0.02,Sr3Sc0.91P3O12,Dy3+,0.07,Eu3+,0.02,298,483,0.3053,0.2636,,,,394,350,,,,483,https://doi.org/10.1016/j.ijleo.2017.08.110,,,Optik,2017
435,Sr3Sc0.89P3O12Dy0.07Eu0.04,Sr3Sc0.89P3O12,Dy3+,0.07,Eu3+,0.04,298,483,0.3337,0.2891,,,,394,350,362,387,412900,483,https://doi.org/10.1016/j.ijleo.2017.08.110,,,Optik,2017
436,Sr3Sc0.87P3O12Dy0.07Eu0.06,Sr3Sc0.87P3O12,Dy3+,0.07,Eu3+,0.06,298,483,0.3661,0.2875,,,,394,350,,,388700,483,https://doi.org/10.1016/j.ijleo.2017.08.110,,,Optik,2017
437,Y2Mg1.92Al2Si2O12Eu0.08,Y2Mg1.92Al2Si2O12,Eu2+,0.08,,,298,483,0.202,0.344,22,,,370,,,,,,https://doi.org/10.1021/acssuschemeng.9b01401,,,ACS Sustainable Chemistry and Engineering,2019
438,Sr3Gd0.995P3O12Dy0.005,Sr3Gd0.995P3O12,Dy3+,0.005,,,298,483,0.2418,0.2653,,,,387,387,350,364,,483,https://doi.org/10.1016/j.jlumin.2014.10.034,,,Journal of Luminescence,2015
439,Sr3Gd0.99P3O12Dy0.01,Sr3Gd0.99P3O12,Dy3+,0.01,,,298,483,0.2409,0.2708,,,,387,387,350,364,,483,https://doi.org/10.1016/j.jlumin.2014.10.034,,,Journal of Luminescence,2015
440,Sr3Gd0.98P3O12Dy0.02,Sr3Gd0.98P3O12,Dy3+,0.02,,,298,483,0.2522,0.2921,,,,387,387,350,364,,483,https://doi.org/10.1016/j.jlumin.2014.10.034,,,Journal of Luminescence,2015
441,Sr3Gd0.97P3O12Dy0.03,Sr3Gd0.97P3O12,Dy3+,0.03,,,298,483,0.2525,0.2948,,,,387,387,350,364,,483,https://doi.org/10.1016/j.jlumin.2014.10.034,,,Journal of Luminescence,2015
442,Sr3Gd0.95P3O12Dy0.05,Sr3Gd0.95P3O12,Dy3+,0.05,,,298,483,0.2535,0.2953,,,,387,387,350,364,570000,483,https://doi.org/10.1016/j.jlumin.2014.10.034,,,Journal of Luminescence,2015
443,Sr3Gd0.92P3O12Dy0.08,Sr3Gd0.92P3O12,Dy3+,0.08,,,298,483,0.2461,0.2784,,,,387,387,350,364,,483,https://doi.org/10.1016/j.jlumin.2014.10.034,,,Journal of Luminescence,2015
444,BaLa1.75WO7Dy0.25,BaLa1.75WO7,Dy3+,0.25,,,298,484,0.2878,0.3433,,,,320,320,350,380,339300,484,https://doi.org/10.1016/j.materresbull.2014.05.035,"mp-1203123,mp-1201679", icsd-166617 icsd-247840,Materials Research Bulletin,2014
445,BaLa1.74WO7Dy0.25Eu0.01,BaLa1.74WO7,Dy3+,0.25,Eu3+,0.01,298,484,0.3232,0.3568,,,,320,320,,,282500,484,https://doi.org/10.1016/j.materresbull.2014.05.035,"mp-1203123,mp-1201679", icsd-166617 icsd-247840,Materials Research Bulletin,2014
446,BaLa1.72WO7Dy0.25Eu0.03,BaLa1.72WO7,Dy3+,0.25,Eu3+,0.03,298,484,0.3431,0.3631,,,,320,320,350,380,282100,484,https://doi.org/10.1016/j.materresbull.2014.05.035,"mp-1203123,mp-1201679", icsd-166617 icsd-247840,Materials Research Bulletin,2014
447,BaLa1.7WO7Dy0.25Eu0.05,BaLa1.7WO7,Dy3+,0.25,Eu3+,0.05,298,484,0.3588,0.3687,,,,320,320,,,280900,484,https://doi.org/10.1016/j.materresbull.2014.05.035,"mp-1203123,mp-1201679", icsd-166617 icsd-247840,Materials Research Bulletin,2014
448,BaLa1.68WO7Dy0.25Eu0.07,BaLa1.68WO7,Dy3+,0.25,Eu3+,0.07,298,484,0.3786,0.3684,,,,320,320,,,243200,484,https://doi.org/10.1016/j.materresbull.2014.05.035,"mp-1203123,mp-1201679", icsd-166617 icsd-247840,Materials Research Bulletin,2014
449,BaLa1.65WO7Dy0.25Eu0.1,BaLa1.65WO7,Dy3+,0.25,Eu3+,0.1,298,484,0.3849,0.3731,,,,320,320,,,230900,484,https://doi.org/10.1016/j.materresbull.2014.05.035,"mp-1203123,mp-1201679", icsd-166617 icsd-247840,Materials Research Bulletin,2014
450,Sr2.995LaNaP2SiO12Eu0.005,Sr2.995LaNaP2SiO12,Eu2+,0.005,,,298,484,0.205,0.334,,,,325,,,,,,https://doi.org/10.1016/j.ceramint.2016.08.163,,,Ceramics International,2016
451,Sr2.99LaNaP2SiO12Eu0.01,Sr2.99LaNaP2SiO12,Eu2+,0.01,,,298,484,0.216,0.344,,,,325,,,,,,https://doi.org/10.1016/j.ceramint.2016.08.163,,,Ceramics International,2016
452,Sr2.98LaNaP2SiO12Eu0.02,Sr2.98LaNaP2SiO12,Eu2+,0.02,,,298,484,0.239,0.363,,,,325,,,,,,https://doi.org/10.1016/j.ceramint.2016.08.163,,,Ceramics International,2016
453,Sr2.965LaNaP2SiO12Eu0.035,Sr2.965LaNaP2SiO12,Eu2+,0.035,,,298,484,0.26,0.377,,,,325,,,,,,https://doi.org/10.1016/j.ceramint.2016.08.163,,,Ceramics International,2016
454,Sr2.95LaNaP2SiO12Eu0.05,Sr2.95LaNaP2SiO12,Eu2+,0.05,,,298,484,0.28,0.39,,,,325,,,,,,https://doi.org/10.1016/j.ceramint.2016.08.163,,,Ceramics International,2016
455,Sr2.925LaNaP2SiO12Eu0.075,Sr2.925LaNaP2SiO12,Eu2+,0.075,,,298,484,0.288,0.387,,,,325,,,,,,https://doi.org/10.1016/j.ceramint.2016.08.163,,,Ceramics International,2016
456,Sr2.9LaNaP2SiO12Eu0.1,Sr2.9LaNaP2SiO12,Eu2+,0.1,,,298,484,0.289,0.373,,,432,325,,,,,,https://doi.org/10.1016/j.ceramint.2016.08.163,,,Ceramics International,2016
457,Sr2.995LaNaP2SiO12Eu0.005,Sr2.995LaNaP2SiO12,Eu2+,0.005,,,298,484,0.256,0.348,,,,380,,,,,,https://doi.org/10.1016/j.ceramint.2016.08.163,,,Ceramics International,2016
458,Sr2.99LaNaP2SiO12Eu0.01,Sr2.99LaNaP2SiO12,Eu2+,0.01,,,298,484,0.277,0.367,,,,380,,,,,,https://doi.org/10.1016/j.ceramint.2016.08.163,,,Ceramics International,2016
459,Sr2.98LaNaP2SiO12Eu0.02,Sr2.98LaNaP2SiO12,Eu2+,0.02,,,298,484,0.296,0.38,,,,380,,,,,,https://doi.org/10.1016/j.ceramint.2016.08.163,,,Ceramics International,2016
460,Ba3Y0.7Lu0.3Al2O7.5Ce0.03,Ba3Y0.7Lu0.3Al2O7.5,Ce3+,0.03,,,298,485,0.1978,0.3719,,,,375,383,,,26.23,480,https://doi.org/10.1016/j.cej.2017.01.044,mp-1214519,,Chemical Engineering Journal,2017
461,Ca2YHf2Ga3O12Ce0.12,Ca2YHf2Ga3O12,Ce3+,0.12,,,298,485,0.209,0.337,12,,,398,346,398,,,479,https://doi.org/10.1016/j.jlumin.2020.117544,,,Journal of Luminescence,2020
462,Li2Ca0.96GeO4Dy0.04,Li2Ca0.96GeO4,Dy3+,0.04,,,298,485,0.351,0.363,,,,353,353,370,395,,485,https://doi.org/10.1016/j.jlumin.2010.02.047,mp-1211318,,Journal of Luminescence,2010
463,Ca5P3O12FDy0.005,Ca5P3O12F,Dy3+,0.005,,,298,486,0.308,0.304,,,,352,352,390,325,,486,https://doi.org/10.1111/jace.15701,"mp-6473,mp-1227110", icsd-240629 icsd-94082 icsd-24236 icsd-38118 icsd-240658 icsd-163790 icsd-236762 icsd-94081 icsd-94083 icsd-30261 icsd-56314 icsd-84227 icsd-180314 icsd-193552 icsd-262707 icsd-52385 icsd-240657 icsd-56313,Journal of the American Ceramic Society,2018
464,Ca5P3O12FDy0.02,Ca5P3O12F,Dy3+,0.02,,,298,486,0.287,0.264,,,,352,352,390,325,,486,https://doi.org/10.1111/jace.15701,"mp-6473,mp-1227110", icsd-240629 icsd-94082 icsd-24236 icsd-38118 icsd-240658 icsd-163790 icsd-236762 icsd-94081 icsd-94083 icsd-30261 icsd-56314 icsd-84227 icsd-180314 icsd-193552 icsd-262707 icsd-52385 icsd-240657 icsd-56313,Journal of the American Ceramic Society,2018
465,Ca5P3O12FDy0.03,Ca5P3O12F,Dy3+,0.03,,,298,486,0.311,0.307,,,,352,352,390,325,,486,https://doi.org/10.1111/jace.15701,"mp-6473,mp-1227110", icsd-240629 icsd-94082 icsd-24236 icsd-38118 icsd-240658 icsd-163790 icsd-236762 icsd-94081 icsd-94083 icsd-30261 icsd-56314 icsd-84227 icsd-180314 icsd-193552 icsd-262707 icsd-52385 icsd-240657 icsd-56313,Journal of the American Ceramic Society,2018
466,Ca8.91YP7O28Eu0.01,Ca8.91YP7O28,Eu2+,0.01,,,298,486,0.203,0.335,,,,365,365,,,820,486,https://doi.org/10.1021/am900668r,,,ACS Applied Materials &amp; Interfaces,2010
467,Ca8.865YP7O28Eu0.01Mn0.005,Ca8.865YP7O28,Eu2+,0.01,Mn2+,0.005,298,486,0.233,0.342,,,,365,365,,,690,486,https://doi.org/10.1021/am900668r,,,ACS Applied Materials &amp; Interfaces,2010
468,Ca8.82YP7O28Eu0.01Mn0.01,Ca8.82YP7O28,Eu2+,0.01,Mn2+,0.01,298,486,0.261,0.334,,,,365,365,,,560,486,https://doi.org/10.1021/am900668r,,,ACS Applied Materials &amp; Interfaces,2010
469,Ca8.775YP7O28Eu0.01Mn0.015,Ca8.775YP7O28,Eu2+,0.01,Mn2+,0.015,298,486,0.31,0.33,,,,365,365,,,430,486,https://doi.org/10.1021/am900668r,,,ACS Applied Materials &amp; Interfaces,2010
470,Ca8.64YP7O28Eu0.01Mn0.3,Ca8.64YP7O28,Eu2+,0.01,Mn2+,0.3,298,486,0.376,0.305,,,,365,365,,,250,486,https://doi.org/10.1021/am900668r,,,ACS Applied Materials &amp; Interfaces,2010
471,Ca8.937YP7O28Eu0.007,Ca8.937YP7O28,Eu2+,0.007,,,298,486,0.179,0.301,,,,380,,,,,,https://doi.org/10.1039/C1JM11018G,,,Journal of Materials Chemistry,2011
472,Ca3Hf2SiAl2O12Ce0.01,Ca3Hf2SiAl2O12,Ce3+,0.01,,,298,486,0.2303,0.3265,,,,400,,,,46.4,486,https://doi.org/10.1039/C5RA20631F,,,RSC Advances,2015
473,Ca3Hf2SiAl2O12Ce0.01Mn0.01,Ca3Hf2SiAl2O12,Ce3+,0.01,Mn2+,0.01,298,486,0.2593,0.3302,,,,400,,,,43.6,486,https://doi.org/10.1039/C5RA20631F,,,RSC Advances,2015
474,Ca3Hf2SiAl2O12Ce0.01Mn0.03,Ca3Hf2SiAl2O12,Ce3+,0.01,Mn2+,0.03,298,486,0.2735,0.3431,,,,400,,,,40.8,486,https://doi.org/10.1039/C5RA20631F,,,RSC Advances,2015
475,Ca3Hf2SiAl2O12Ce0.01Mn0.05,Ca3Hf2SiAl2O12,Ce3+,0.01,Mn2+,0.05,298,486,0.2882,0.3413,,,,400,,,,36.4,486,https://doi.org/10.1039/C5RA20631F,,,RSC Advances,2015
476,Ca3Hf2SiAl2O12Ce0.01Mn0.07,Ca3Hf2SiAl2O12,Ce3+,0.01,Mn2+,0.07,298,486,0.2994,0.3332,,,,400,,,,35.2,486,https://doi.org/10.1039/C5RA20631F,,,RSC Advances,2015
477,Ca3Hf2SiAl2O12Ce0.01Mn0.1,Ca3Hf2SiAl2O12,Ce3+,0.01,Mn2+,0.1,298,486,0.3148,0.3381,,,,400,,,,31,486,https://doi.org/10.1039/C5RA20631F,,,RSC Advances,2015
478,Ca3Hf2SiAl2O12Ce0.01Mn0.14,Ca3Hf2SiAl2O12,Ce3+,0.01,Mn2+,0.14,298,486,0.335,0.3388,,,,400,,,,28.1,486,https://doi.org/10.1039/C5RA20631F,,,RSC Advances,2015
479,Ca0.98Zr4P6O24Dy0.02,Ca0.98Zr4P6O24,Dy3+,0.02,,,298,487,0.273,0.291,,,,350,350,362,,2038000,577,https://doi.org/10.1016/j.saa.2014.07.052,mp-556440, icsd-151683,Spectrochimica Acta - Part A: Molecular and Biomolecular Spectroscopy,2015
480,Ca0.96Zr4P6O24Dy0.04,Ca0.96Zr4P6O24,Dy3+,0.04,,,298,487,0.279,0.306,13.5,,,350,350,362,,1793000,577,https://doi.org/10.1016/j.saa.2014.07.052,mp-556440, icsd-151683,Spectrochimica Acta - Part A: Molecular and Biomolecular Spectroscopy,2015
481,Ca0.94Zr4P6O24Dy0.06,Ca0.94Zr4P6O24,Dy3+,0.06,,,298,487,0.279,0.304,,,,350,350,362,,1659000,577,https://doi.org/10.1016/j.saa.2014.07.052,mp-556440, icsd-151683,Spectrochimica Acta - Part A: Molecular and Biomolecular Spectroscopy,2015
482,Ca0.92Zr4P6O24Dy0.08,Ca0.92Zr4P6O24,Dy3+,0.08,,,298,487,0.277,0.297,,,,350,350,362,,1648000,577,https://doi.org/10.1016/j.saa.2014.07.052,mp-556440, icsd-151683,Spectrochimica Acta - Part A: Molecular and Biomolecular Spectroscopy,2015
483,Ca0.9Zr4P6O24Dy0.1,Ca0.9Zr4P6O24,Dy3+,0.1,,,298,487,0.276,0.294,,,,350,350,362,,1607000,577,https://doi.org/10.1016/j.saa.2014.07.052,mp-556440, icsd-151683,Spectrochimica Acta - Part A: Molecular and Biomolecular Spectroscopy,2015
484,Ca8.487Sr0.45YP7O28Eu0.007,Ca8.487Sr0.45YP7O28,Eu2+,0.007,,,298,487,0.195,0.329,,,,380,,,,,,https://doi.org/10.1039/C1JM11018G,,,Journal of Materials Chemistry,2011
485,KBa0.999ScSi2O7Eu0.001,KBa0.999ScSi2O7,Eu2+,0.001,,,298,488,,,64.8,,,350,300,,,923.98,488,https://doi.org/10.1111/jace.16644,,,Journal of the American Ceramic Society,2019
486,KBa0.998ScSi2O7Eu0.002,KBa0.998ScSi2O7,Eu2+,0.002,,,298,488,0.1391,0.3104,78.2,,,350,300,,,906.82,488,https://doi.org/10.1111/jace.16644,,,Journal of the American Ceramic Society,2019
487,KBa0.997ScSi2O7Eu0.003,KBa0.997ScSi2O7,Eu2+,0.003,,,298,488,,,80.7,,,350,300,,,901.17,488,https://doi.org/10.1111/jace.16644,,,Journal of the American Ceramic Society,2019
488,KBa0.996ScSi2O7Eu0.004,KBa0.996ScSi2O7,Eu2+,0.004,,,298,488,,,80.1,,,350,300,,,884.78,488,https://doi.org/10.1111/jace.16644,,,Journal of the American Ceramic Society,2019
489,KBa0.995ScSi2O7Eu0.005,KBa0.995ScSi2O7,Eu2+,0.005,,,298,488,,,91.3,,,350,300,,,865.12,488,https://doi.org/10.1111/jace.16644,,,Journal of the American Ceramic Society,2019
490,KBa0.994ScSi2O7Eu0.006,KBa0.994ScSi2O7,Eu2+,0.006,,,298,488,,,90.7,,,350,300,,,859.45,488,https://doi.org/10.1111/jace.16644,,,Journal of the American Ceramic Society,2019
491,KBa0.993ScSi2O7Eu0.007,KBa0.993ScSi2O7,Eu2+,0.007,,,298,488,,,83.9,,,350,300,,,843.67,488,https://doi.org/10.1111/jace.16644,,,Journal of the American Ceramic Society,2019
492,KBa0.992ScSi2O7Eu0.008,KBa0.992ScSi2O7,Eu2+,0.008,,,298,488,,,82.3,,,350,300,,,830.34,488,https://doi.org/10.1111/jace.16644,,,Journal of the American Ceramic Society,2019
493,KBa0.99ScSi2O7Eu0.01,KBa0.99ScSi2O7,Eu2+,0.01,,,298,488,,,76.8,,,350,300,,,817.33,488,https://doi.org/10.1111/jace.16644,,,Journal of the American Ceramic Society,2019
494,Ba3Y0.6Lu0.4Al2O7.5Ce0.03,Ba3Y0.6Lu0.4Al2O7.5,Ce3+,0.03,,,298,489,0.2053,0.3864,,,,375,388,,,23.08,480,https://doi.org/10.1016/j.cej.2017.01.044,mp-1214519,,Chemical Engineering Journal,2017
495,Sr2.985Al2O5Cl2Tb0.015,Sr2.985Al2O5Cl2,Tb3+,0.015,,,298,489,0.3159,0.5572,45,,,376,,,,3195000,544,https://doi.org/10.1021/acsami.8b13728,mp-559224, icsd-68365,ACS Applied Materials &amp; Interfaces,2018
496,Na3Bi0.88P2O8Eu0.02Dy0.1,Na3Bi0.88P2O8,Eu3+,0.02,Dy3+,0.1,298,489,0.437,0.403,42.58,,,396,,,,19400000,621,https://doi.org/10.1016/j.jlumin.2016.12.012,mp-561083, icsd-71362,Journal of Luminescence,2017
497,Na3Bi0.86P2O8Eu0.04Dy0.1,Na3Bi0.86P2O8,Eu3+,0.04,Dy3+,0.1,298,489,0.463,0.393,41.68,,,396,,,,18200000,621,https://doi.org/10.1016/j.jlumin.2016.12.012,mp-561083, icsd-71362,Journal of Luminescence,2017
498,Na3Bi0.84P2O8Eu0.06Dy0.1,Na3Bi0.84P2O8,Eu3+,0.06,Dy3+,0.1,298,489,0.493,0.386,43.74,,,396,,,,17300000,621,https://doi.org/10.1016/j.jlumin.2016.12.012,mp-561083, icsd-71362,Journal of Luminescence,2017
499,Na3Bi0.82P2O8Eu0.08Dy0.1,Na3Bi0.82P2O8,Eu3+,0.08,Dy3+,0.1,298,489,0.497,0.382,44.25,,,396,,,,17100000,621,https://doi.org/10.1016/j.jlumin.2016.12.012,mp-561083, icsd-71362,Journal of Luminescence,2017
500,Na3Bi0.65P2O8Eu0.1Dy0.25,Na3Bi0.65P2O8,Eu3+,0.1,Dy3+,0.25,298,489,0.445,0.338,36.89,,,392,,,,,,https://doi.org/10.1016/j.jlumin.2016.12.012,mp-561083, icsd-71362,Journal of Luminescence,2017
501,Na3Bi0.6P2O8Eu0.1Dy0.3,Na3Bi0.6P2O8,Eu3+,0.1,Dy3+,0.3,298,489,0.431,0.332,37.54,,,392,,,,,,https://doi.org/10.1016/j.jlumin.2016.12.012,mp-561083, icsd-71362,Journal of Luminescence,2017
502,Ca8.037Sr0.9YP7O28Eu0.007,Ca8.037Sr0.9YP7O28,Eu2+,0.007,,,298,489,0.204,0.338,,,,380,,,,,,https://doi.org/10.1039/C1JM11018G,,,Journal of Materials Chemistry,2011
503,K2Ca2Si2O7Bi0.02,K2Ca2Si2O7,Bi3+,0.02,,,298,490,0.222,0.321,,,,309,309,,,11.3,490,https://doi.org/10.1016/j.optmat.2021.111293,,,Optical Materials,2021
504,K2Ca2Si2O7Bi0.04,K2Ca2Si2O7,Bi3+,0.04,,,298,490,0.218,0.316,,,,309,309,,,,490,https://doi.org/10.1016/j.optmat.2021.111293,,,Optical Materials,2021
505,K2Ca2Si2O7Bi0.06,K2Ca2Si2O7,Bi3+,0.06,,,298,490,0.217,0.309,,,,309,309,,,,490,https://doi.org/10.1016/j.optmat.2021.111293,,,Optical Materials,2021
506,K2Ca2Si2O7Bi0.08,K2Ca2Si2O7,Bi3+,0.08,,,298,490,0.217,0.299,,,,309,309,,,,490,https://doi.org/10.1016/j.optmat.2021.111293,,,Optical Materials,2021
507,K2Ca2Si2O7Bi0.1,K2Ca2Si2O7,Bi3+,0.1,,,298,490,0.216,0.292,,,,309,309,,,,490,https://doi.org/10.1016/j.optmat.2021.111293,,,Optical Materials,2021
508,K2Ca2Si2O7Bi0.12,K2Ca2Si2O7,Bi3+,0.12,,,298,490,0.217,0.292,,,,309,309,,,55.9,490,https://doi.org/10.1016/j.optmat.2021.111293,,,Optical Materials,2021
509,K2Ca2Si2O7Bi0.02,K2Ca2Si2O7,Bi3+,0.02,,,298,490,0.222,0.321,,,,309,309,,,11.3,490,https://doi.org/10.1016/j.optmat.2021.111293,,,Optical Materials,2021
510,K2Ca2Si2O7Bi0.04,K2Ca2Si2O7,Bi3+,0.04,,,298,490,0.218,0.316,,,,309,309,,,,490,https://doi.org/10.1016/j.optmat.2021.111293,,,Optical Materials,2021
511,K2Ca2Si2O7Bi0.06,K2Ca2Si2O7,Bi3+,0.06,,,298,490,0.217,0.309,,,,309,309,,,,490,https://doi.org/10.1016/j.optmat.2021.111293,,,Optical Materials,2021
512,K2Ca2Si2O7Bi0.08,K2Ca2Si2O7,Bi3+,0.08,,,298,490,0.217,0.299,,,,309,309,,,,490,https://doi.org/10.1016/j.optmat.2021.111293,,,Optical Materials,2021
513,K2Ca2Si2O7Bi0.1,K2Ca2Si2O7,Bi3+,0.1,,,298,490,0.216,0.292,,,,309,309,,,,490,https://doi.org/10.1016/j.optmat.2021.111293,,,Optical Materials,2021
514,K2Ca2Si2O7Bi0.12,K2Ca2Si2O7,Bi3+,0.12,,,298,490,0.217,0.292,,,,309,309,,,55.9,490,https://doi.org/10.1016/j.optmat.2021.111293,,,Optical Materials,2021
515,Sr2.97YP3O12Eu0.01,Sr2.97YP3O12,Eu2+,0.01,,,298,490,0.24,0.36,,,,355,325,,,656,490,https://doi.org/10.1039/C1CP20635D,,,Physical Chemistry Chemical Physics,2011
516,Sr2.955YP3O12Eu0.01Mn0.015,Sr2.955YP3O12,Eu2+,0.01,Mn2+,0.015,298,490,0.263,0.353,,,,355,,,,616,490,https://doi.org/10.1039/C1CP20635D,,,Physical Chemistry Chemical Physics,2011
517,Sr2.94YP3O12Eu0.01Mn0.03,Sr2.94YP3O12,Eu2+,0.01,Mn2+,0.03,298,490,0.282,0.359,,,,355,,,,578,490,https://doi.org/10.1039/C1CP20635D,,,Physical Chemistry Chemical Physics,2011
518,Sr2.91YP3O12Eu0.01Mn0.06,Sr2.91YP3O12,Eu2+,0.01,Mn2+,0.06,298,490,0.313,0.359,,33.8,,355,,,,518,490,https://doi.org/10.1039/C1CP20635D,,,Physical Chemistry Chemical Physics,2011
519,Ca8.91GdP7O28Eu0.01,Ca8.91GdP7O28,Eu2+,0.01,,,298,490,0.183,0.374,,,,355,288,,,849,490,https://doi.org/10.1039/C0JM01860K,,,Journal of Materials Chemistry,2010
520,Ca8.82GdP7O28Eu0.01Mn0.01,Ca8.82GdP7O28,Eu2+,0.01,Mn2+,0.01,298,490,,,,,,355,288,,,789,490,https://doi.org/10.1039/C0JM01860K,,,Journal of Materials Chemistry,2010
521,Ca8.73GdP7O28Eu0.01Mn0.02,Ca8.73GdP7O28,Eu2+,0.01,Mn2+,0.02,298,490,0.257,0.346,,,,355,,,,677,490,https://doi.org/10.1039/C0JM01860K,,,Journal of Materials Chemistry,2010
522,Ca8.64GdP7O28Eu0.01Mn0.03,Ca8.64GdP7O28,Eu2+,0.01,Mn2+,0.03,298,490,,,,,,355,,,,612,490,https://doi.org/10.1039/C0JM01860K,,,Journal of Materials Chemistry,2010
523,Ba2YB2O6ClBi0.0005,Ba2YB2O6Cl,Bi3+,0.0005,,,298,490,,,,,,336,,,,6.56,366,https://doi.org/10.1021/acs.jpcc.7b00019,mp-866310, icsd-262072,Journal of Physical Chemistry C,2017
524,Ba2YB2O6ClBi0.001,Ba2YB2O6Cl,Bi3+,0.001,,,298,490,,,,,,336,,,,5.9,366,https://doi.org/10.1021/acs.jpcc.7b00019,mp-866310, icsd-262072,Journal of Physical Chemistry C,2017
