Tag,Inorganic phosphor,Host,1st dopant,1st doping concentration,2nd dopant,2nd doping concentration ,Temp. (K),Emission max. (nm),CIE x coordinate,CIE y coordinate,Int. quantum efficiency (%),Ext. quantum efficiency (%),Thermal quenching temp. (K),Excitation source (nm),1st Excitation max. (nm),2nd Excitation max. (nm),3rd Excitation max. (nm),Decay time (ns),Monitoring energy (nm),Reference,MP-ID,ICSD-ID,Journal,Year
315,GdF3Tb0.02,GdF3,Tb3+,0.02,,,298,542,0.282,0.515,,,,272,272,366,,,542,https://doi.org/10.1039/C6CP03989H,mp-972965,,Physical Chemistry Chemical Physics,2016
316,GdF3Tb0.02Dy0.03,GdF3,Tb3+,0.02,Dy3+,0.03,298,542,0.277,0.454,,,,272,,,,,,https://doi.org/10.1039/C6CP03989H,mp-972965,,Physical Chemistry Chemical Physics,2016
317,GdF3Tb0.02Dy0.04,GdF3,Tb3+,0.02,Dy3+,0.04,298,542,0.275,0.45,,,,272,,,,,,https://doi.org/10.1039/C6CP03989H,mp-972965,,Physical Chemistry Chemical Physics,2016
318,GdF3Tb0.02Dy0.06,GdF3,Tb3+,0.02,Dy3+,0.06,298,542,0.265,0.415,,,,272,,,,,,https://doi.org/10.1039/C6CP03989H,mp-972965,,Physical Chemistry Chemical Physics,2016
319,GdF3Eu0.03Tb0.01,GdF3,Eu3+,0.03,Tb3+,0.01,298,542,0.292,0.353,,,,349,,,,,,https://doi.org/10.1039/C6CP03989H,mp-972965,,Physical Chemistry Chemical Physics,2016
320,GdF3Eu0.03Tb0.02,GdF3,Eu3+,0.03,Tb3+,0.02,298,542,0.34,0.439,,,,349,,,,,,https://doi.org/10.1039/C6CP03989H,mp-972965,,Physical Chemistry Chemical Physics,2016
321,GdF3Eu0.03Tb0.05,GdF3,Eu3+,0.03,Tb3+,0.05,298,542,0.375,0.462,,,,349,,,,,,https://doi.org/10.1039/C6CP03989H,mp-972965,,Physical Chemistry Chemical Physics,2016
322,GdF3Eu0.03Tb0.06,GdF3,Eu3+,0.03,Tb3+,0.06,298,542,0.386,0.464,,,,349,,,,,,https://doi.org/10.1039/C6CP03989H,mp-972965,,Physical Chemistry Chemical Physics,2016
323,NaGdF4Tb0.04,NaGdF4,Tb3+,0.04,,,298,542,0.256,0.345,,,,380,380,371,360,2282.86,542,https://doi.org/10.1039/C5CE01118C,mp-1221034,,CrystEngComm,2015
324,NaGdF4Tb0.04Eu0.01,NaGdF4,Tb3+,0.04,Eu3+,0.01,298,542,0.274,0.338,,,,380,380,371,360,2095.12,542,https://doi.org/10.1039/C5CE01118C,mp-1221034,,CrystEngComm,2015
325,NaGdF4Tb0.04Eu0.03,NaGdF4,Tb3+,0.04,Eu3+,0.03,298,542,0.286,0.323,,,,380,380,371,360,1869.24,542,https://doi.org/10.1039/C5CE01118C,mp-1221034,,CrystEngComm,2015
326,NaGdF4Tb0.04Eu0.05,NaGdF4,Tb3+,0.04,Eu3+,0.05,298,542,0.304,0.317,,,,380,380,371,360,1646.76,542,https://doi.org/10.1039/C5CE01118C,mp-1221034,,CrystEngComm,2015
327,Ca5P3O12ClEu0.02Tb0.08,Ca5P3O12Cl,Eu2+,0.02,Tb3+,0.08,298,542,0.241,0.344,29.3,,,400,400,,,108,458,https://doi.org/10.1039/C5TC03482E,"mp-555164,mp-39460,mp-554236", icsd-2789 icsd-24237 icsd-184825 icsd-184824,Journal of Materials Chemistry C,2016
328,Ca5P3O12ClEu0.02Tb0.1,Ca5P3O12Cl,Eu2+,0.02,Tb3+,0.1,298,542,0.284,0.484,32.5,,,400,400,,,98,458,https://doi.org/10.1039/C5TC03482E,"mp-555164,mp-39460,mp-554236", icsd-2789 icsd-24237 icsd-184825 icsd-184824,Journal of Materials Chemistry C,2016
329,Ca5P3O12ClCe0.08Tb0.02,Ca5P3O12Cl,Ce3+,0.08,Tb3+,0.02,298,542,0.244,0.349,56.1,,,340,,,,,,https://doi.org/10.1039/C5TC03482E,"mp-555164,mp-39460,mp-554236", icsd-2789 icsd-24237 icsd-184825 icsd-184824,Journal of Materials Chemistry C,2016
330,Ca5P3O12ClCe0.08Tb0.03,Ca5P3O12Cl,Ce3+,0.08,Tb3+,0.03,298,542,0.264,0.364,60.8,,,340,,,,,,https://doi.org/10.1039/C5TC03482E,"mp-555164,mp-39460,mp-554236", icsd-2789 icsd-24237 icsd-184825 icsd-184824,Journal of Materials Chemistry C,2016
331,Ca5P3O12ClCe0.08Tb0.05,Ca5P3O12Cl,Ce3+,0.08,Tb3+,0.05,298,542,0.275,0.391,74.4,,,340,,,,,,https://doi.org/10.1039/C5TC03482E,"mp-555164,mp-39460,mp-554236", icsd-2789 icsd-24237 icsd-184825 icsd-184824,Journal of Materials Chemistry C,2016
332,Ca5P3O12ClCe0.08Tb0.08,Ca5P3O12Cl,Ce3+,0.08,Tb3+,0.08,298,542,0.305,0.428,87.6,,,340,,,,,,https://doi.org/10.1039/C5TC03482E,"mp-555164,mp-39460,mp-554236", icsd-2789 icsd-24237 icsd-184825 icsd-184824,Journal of Materials Chemistry C,2016
333,Ca5P3O12ClCe0.08Tb0.1,Ca5P3O12Cl,Ce3+,0.08,Tb3+,0.1,298,542,0.344,0.487,85.3,,,340,,,,,,https://doi.org/10.1039/C5TC03482E,"mp-555164,mp-39460,mp-554236", icsd-2789 icsd-24237 icsd-184825 icsd-184824,Journal of Materials Chemistry C,2016
334,Ca2LuHf2Al3O12Ce0.02Tb0.2,Ca2LuHf2Al3O12,Ce3+,0.02,Tb3+,0.2,298,543,0.2458,0.3799,,,,408,408,336,265,,543,https://doi.org/10.1016/j.jcis.2021.05.108,,,Journal of Colloid and Interface Science,2021
335,Ca2LuHf2Al3O12Ce0.02Tb0.4,Ca2LuHf2Al3O12,Ce3+,0.02,Tb3+,0.4,298,543,0.293,0.4342,,,,408,408,336,265,,543,https://doi.org/10.1016/j.jcis.2021.05.108,,,Journal of Colloid and Interface Science,2021
336,Ca2LuHf2Al3O12Ce0.02Tb0.5,Ca2LuHf2Al3O12,Ce3+,0.02,Tb3+,0.5,298,543,0.31,0.4549,77.1,37,460,408,408,336,265,,543,https://doi.org/10.1016/j.jcis.2021.05.108,,,Journal of Colloid and Interface Science,2021
337,Ca2LuHf2Al3O12Ce0.02Tb0.6,Ca2LuHf2Al3O12,Ce3+,0.02,Tb3+,0.6,298,543,0.3246,0.475,,,,408,408,336,265,,543,https://doi.org/10.1016/j.jcis.2021.05.108,,,Journal of Colloid and Interface Science,2021
338,Ca2LuHf2Al3O12Ce0.02Tb0.7,Ca2LuHf2Al3O12,Ce3+,0.02,Tb3+,0.7,298,543,0.3336,0.4919,,,,408,408,336,265,,543,https://doi.org/10.1016/j.jcis.2021.05.108,,,Journal of Colloid and Interface Science,2021
339,Sr0.48Ca0.5Si2O2N2Eu0.02,Sr0.48Ca0.5Si2O2N2,Eu2+,0.02,,,298,543,0.354,0.601,92,,557,450,,,,,,https://doi.org/10.1021/cm802394w,mp-556884, icsd-413882,Chemistry of Materials,2008
340,KVO3,KVO3,,,,,298,543,0.362,0.453,4,,,350,,,,,543,https://doi.org/10.1021/jp910884c,"mp-18815,mp-1076633", icsd-1486 icsd-33706 icsd-44528,Journal of Physical Chemistry C,2010
341,Ca9La0.94P5O24SiF2Ce0.05Tb0.01,Ca9La0.94P5O24SiF2,Ce3+,0.05,Tb3+,0.01,298,543,,,22.6,,,275,275,,,350.54,403,https://doi.org/10.1016/j.optcom.2014.09.010,,,Optics Communications,2015
342,Ca9La0.92P5O24SiF2Ce0.05Tb0.03,Ca9La0.92P5O24SiF2,Ce3+,0.05,Tb3+,0.03,298,543,,,21.7,,,275,275,,,,403,https://doi.org/10.1016/j.optcom.2014.09.010,,,Optics Communications,2015
343,Ca9La0.91P5O24SiF2Ce0.05Tb0.05,Ca9La0.91P5O24SiF2,Ce3+,0.05,Tb3+,0.05,298,543,,,18.3,,,275,275,,,310.85,403,https://doi.org/10.1016/j.optcom.2014.09.010,,,Optics Communications,2015
344,Ca9La0.85P5O24SiF2Ce0.05Tb0.1,Ca9La0.85P5O24SiF2,Ce3+,0.05,Tb3+,0.1,298,543,,,15.9,,573,275,275,,,282.39,403,https://doi.org/10.1016/j.optcom.2014.09.010,,,Optics Communications,2015
345,Sr2La7.83Si6O24F2Ce0.07Tb0.1,Sr2La7.83Si6O24F2,Ce3+,0.07,Tb3+,0.1,298,543,0.219,0.354,,,,279,,,,,,https://doi.org/10.1016/j.jssc.2014.12.017,,,Journal of Solid State Chemistry,2015
346,Sr2La7.78Si6O24F2Ce0.07Tb0.15,Sr2La7.78Si6O24F2,Ce3+,0.07,Tb3+,0.15,298,543,0.248,0.406,,,,279,,,,,,https://doi.org/10.1016/j.jssc.2014.12.017,,,Journal of Solid State Chemistry,2015
347,Sr2La7.73Si6O24F2Ce0.07Tb0.2,Sr2La7.73Si6O24F2,Ce3+,0.07,Tb3+,0.2,298,543,0.274,0.532,,,,279,,,,,,https://doi.org/10.1016/j.jssc.2014.12.017,,,Journal of Solid State Chemistry,2015
348,Ba2.97La0.94NaP3O12FEu0.01Tb0.06,Ba2.97La0.94NaP3O12F,Eu2+,0.01,Tb3+,0.06,298,543,,,,,,355,400,,,400,465,https://doi.org/10.1021/ic401033u,,,Inorganic Chemistry,2013
349,Ba2.97La0.88NaP3O12FEu0.01Tb0.12,Ba2.97La0.88NaP3O12F,Eu2+,0.01,Tb3+,0.12,298,543,,,,,,355,400,,,390,465,https://doi.org/10.1021/ic401033u,,,Inorganic Chemistry,2013
350,Ba2.97La0.8NaP3O12FEu0.01Tb0.2,Ba2.97La0.8NaP3O12F,Eu2+,0.01,Tb3+,0.2,298,543,,,,,,355,400,,,350,465,https://doi.org/10.1021/ic401033u,,,Inorganic Chemistry,2013
351,Ba2.97La0.75NaP3O12FEu0.01Tb0.25,Ba2.97La0.75NaP3O12F,Eu2+,0.01,Tb3+,0.25,298,543,,,,,,355,400,,,330,465,https://doi.org/10.1021/ic401033u,,,Inorganic Chemistry,2013
352,Ba2.97La0.7NaP3O12FEu0.01Tb0.3,Ba2.97La0.7NaP3O12F,Eu2+,0.01,Tb3+,0.3,298,543,,,,,,355,400,,,310,465,https://doi.org/10.1021/ic401033u,,,Inorganic Chemistry,2013
353,Ba2.97La0.6NaP3O12FEu0.01Tb0.4,Ba2.97La0.6NaP3O12F,Eu2+,0.01,Tb3+,0.4,298,543,,,,,,355,400,,,260,465,https://doi.org/10.1021/ic401033u,,,Inorganic Chemistry,2013
354,Ba2.97La0.5NaP3O12FEu0.01Tb0.5,Ba2.97La0.5NaP3O12F,Eu2+,0.01,Tb3+,0.5,298,543,,,,,,355,400,,,240,465,https://doi.org/10.1021/ic401033u,,,Inorganic Chemistry,2013
355,Ba2.97La0.4NaP3O12FEu0.01Tb0.6,Ba2.97La0.4NaP3O12F,Eu2+,0.01,Tb3+,0.6,298,543,0.319,0.523,,,,355,400,,,210,465,https://doi.org/10.1021/ic401033u,,,Inorganic Chemistry,2013
356,K2Gd0.5PWO8Tb0.5,K2Gd0.5PWO8,Tb3+,0.5,,,298,543,0.35,0.58,,,,378,378,,,,543,https://doi.org/10.1039/C4TC02406K,,,Journal of Materials Chemistry C,2015
357,BiOClTb0.01,BiOCl,Tb3+,0.01,,,298,543,,,,,,377,377,,,82000,543,https://doi.org/10.1016/j.jallcom.2016.11.224,mp-22939, icsd-29143 icsd-195115 icsd-24608 icsd-74502 icsd-185970,Journal of Alloys and Compounds,2017
358,BiOClTb0.03,BiOCl,Tb3+,0.03,,,298,543,,,,,,377,377,,,70000,543,https://doi.org/10.1016/j.jallcom.2016.11.224,mp-22939, icsd-29143 icsd-195115 icsd-24608 icsd-74502 icsd-185970,Journal of Alloys and Compounds,2017
359,BiOClTb0.05,BiOCl,Tb3+,0.05,,,298,543,,,,,,377,377,,,49000,543,https://doi.org/10.1016/j.jallcom.2016.11.224,mp-22939, icsd-29143 icsd-195115 icsd-24608 icsd-74502 icsd-185970,Journal of Alloys and Compounds,2017
360,BiOClTb0.07,BiOCl,Tb3+,0.07,,,298,543,,,,,,377,377,,,47000,543,https://doi.org/10.1016/j.jallcom.2016.11.224,mp-22939, icsd-29143 icsd-195115 icsd-24608 icsd-74502 icsd-185970,Journal of Alloys and Compounds,2017
361,BiOClTb0.09,BiOCl,Tb3+,0.09,,,298,543,0.353,0.572,,,370,377,377,354,,12000,543,https://doi.org/10.1016/j.jallcom.2016.11.224,mp-22939, icsd-29143 icsd-195115 icsd-24608 icsd-74502 icsd-185970,Journal of Alloys and Compounds,2017
362,BiOClTb0.11,BiOCl,Tb3+,0.11,,,298,543,,,,,,377,377,,,10000,543,https://doi.org/10.1016/j.jallcom.2016.11.224,mp-22939, icsd-29143 icsd-195115 icsd-24608 icsd-74502 icsd-185970,Journal of Alloys and Compounds,2017
363,La0.99BWO6Tb0.01,La0.99BWO6,Tb3+,0.01,,,298,543,0.3601,0.5145,,,,380,380,,,2113000,543,https://doi.org/10.1016/j.dyepig.2017.11.003,,,Dyes and Pigments,2018
364,La0.985BWO6Tb0.01Eu0.005,La0.985BWO6,Tb3+,0.01,Eu3+,0.005,298,543,0.4157,0.4817,,,,380,380,,,2051000,543,https://doi.org/10.1016/j.dyepig.2017.11.003,,,Dyes and Pigments,2018
365,NaCaBO3Ce0.01Tb0.03,NaCaBO3,Ce3+,0.01,Tb3+,0.03,298,543,0.197,0.226,,,,347,,,,,,https://doi.org/10.1039/C3DT52328D,,,Dalton Transactions,2014
366,NaCaBO3Ce0.01Tb0.09,NaCaBO3,Ce3+,0.01,Tb3+,0.09,298,543,0.233,0.354,,,,347,,,,,,https://doi.org/10.1039/C3DT52328D,,,Dalton Transactions,2014
367,NaCaBO3Ce0.01Tb0.15,NaCaBO3,Ce3+,0.01,Tb3+,0.15,298,543,0.254,0.426,,,,347,,,,,,https://doi.org/10.1039/C3DT52328D,,,Dalton Transactions,2014
368,NaCaBO3Tb0.15,NaCaBO3,Tb3+,0.15,,,298,543,0.31,0.58,,,,347,,,,,,https://doi.org/10.1039/C3DT52328D,,,Dalton Transactions,2014
369,Ba2Y4.7B5O17Ce0.01Tb0.05,Ba2Y4.7B5O17,Ce3+,0.01,Tb3+,0.05,298,543,0.225,0.294,,,,345,345,,,2148000,543,https://doi.org/10.1016/j.dyepig.2017.11.046,,,Dyes and Pigments,2018
370,Ba2Y4.45B5O17Ce0.01Tb0.1,Ba2Y4.45B5O17,Ce3+,0.01,Tb3+,0.1,298,543,0.266,0.381,,,,345,345,,,1951000,543,https://doi.org/10.1016/j.dyepig.2017.11.046,,,Dyes and Pigments,2018
371,Ba2Y3.95B5O17Ce0.01Tb0.2,Ba2Y3.95B5O17,Ce3+,0.01,Tb3+,0.2,298,543,0.303,0.457,,,,345,345,,,1783000,543,https://doi.org/10.1016/j.dyepig.2017.11.046,,,Dyes and Pigments,2018
372,Ba2Y3.45B5O17Ce0.01Tb0.3,Ba2Y3.45B5O17,Ce3+,0.01,Tb3+,0.3,298,543,0.312,0.477,,,,345,345,,,1484000,543,https://doi.org/10.1016/j.dyepig.2017.11.046,,,Dyes and Pigments,2018
373,Ba2Y2.95B5O17Ce0.01Tb0.4,Ba2Y2.95B5O17,Ce3+,0.01,Tb3+,0.4,298,543,0.321,0.495,,59,473,345,345,,,1341000,543,https://doi.org/10.1016/j.dyepig.2017.11.046,,,Dyes and Pigments,2018
374,Ba2TbB2O6Cl,Ba2TbB2O6Cl,,,,,298,543,0.296,0.454,,,,377,283,,,1960000,543,https://doi.org/10.1021/ic300401z,,,Inorganic Chemistry,2012
375,Sr0.92Si2N2O2Eu0.02,Sr0.92Si2N2O2,Eu3+,0.02,,,298,543,0.354,0.601,92,,500,450,,,,,,https://doi.org/10.1021/cm802394w,,,Chemistry of Materials,2008
376,Ca9NaZnP7O28Eu0.072Tb0.108,Ca9NaZnP7O28,Eu3+,0.072,Tb3+,0.108,298,543,0.373,0.389,,,,378,,,,2184200,543,https://doi.org/10.1016/j.dyepig.2017.12.026,mp-1221168,,Dyes and Pigments,2018
377,Ca9NaZnP7O28Eu0.072Tb0.135,Ca9NaZnP7O28,Eu3+,0.072,Tb3+,0.135,298,543,0.408,0.434,,,,378,,,,2046900,543,https://doi.org/10.1016/j.dyepig.2017.12.026,mp-1221168,,Dyes and Pigments,2018
378,Ca9NaZnP7O28Eu0.072Tb0.162,Ca9NaZnP7O28,Eu3+,0.072,Tb3+,0.162,298,543,0.38,0.438,,,,378,,,,2008500,543,https://doi.org/10.1016/j.dyepig.2017.12.026,mp-1221168,,Dyes and Pigments,2018
379,Ca5P3O12FTb0.04,Ca5P3O12F,Tb3+,0.04,,,298,543,0.201,0.293,,,,255,,,,,,https://doi.org/10.1039/C3DT52231H,"mp-6473,mp-1227110", icsd-240629 icsd-94082 icsd-24236 icsd-38118 icsd-240658 icsd-163790 icsd-236762 icsd-94081 icsd-94083 icsd-30261 icsd-56314 icsd-84227 icsd-180314 icsd-193552 icsd-262707 icsd-52385 icsd-240657 icsd-56313,Dalton Transactions,2014
380,Ca5P3O12FTb0.04Eu0.02,Ca5P3O12F,Tb3+,0.04,Eu3+,0.02,298,543,0.213,0.248,,,,255,,,,,,https://doi.org/10.1039/C3DT52231H,"mp-6473,mp-1227110", icsd-240629 icsd-94082 icsd-24236 icsd-38118 icsd-240658 icsd-163790 icsd-236762 icsd-94081 icsd-94083 icsd-30261 icsd-56314 icsd-84227 icsd-180314 icsd-193552 icsd-262707 icsd-52385 icsd-240657 icsd-56313,Dalton Transactions,2014
381,Ca2YZr2Al3O12Tb0.9,Ca2YZr2Al3O12,Tb3+,0.9,,,298,543,,,22,,,377,267,308,377,,543,https://doi.org/10.1039/C9TC03664D,,,Journal of Materials Chemistry C,2019
382,Ca2YZr2Al3O12Ce0.04Tb0.9,Ca2YZr2Al3O12,Ce3+,0.04,Tb3+,0.9,298,543,0.342,0.545,56,,390,408,,,,,,https://doi.org/10.1039/C9TC03664D,,,Journal of Materials Chemistry C,2019
383,Li6Lu0.77B3O9Ce0.03Tb0.2,Li6Lu0.77B3O9,Ce3+,0.03,Tb3+,0.2,298,543,0.317,0.519,,,,350,,,,,,https://doi.org/10.1039/C4RA12538J,,,RSC Advances,2015
384,Li6Lu0.57B3O9Ce0.03Tb0.4,Li6Lu0.57B3O9,Ce3+,0.03,Tb3+,0.4,298,543,0.334,0.57,,,,350,,,,,,https://doi.org/10.1039/C4RA12538J,,,RSC Advances,2015
385,Li6Lu0.37B3O9Ce0.03Tb0.6,Li6Lu0.37B3O9,Ce3+,0.03,Tb3+,0.6,298,543,0.34,0.586,,,,350,,,,,,https://doi.org/10.1039/C4RA12538J,,,RSC Advances,2015
386,Li6Lu0.32B3O9Ce0.03Tb0.65,Li6Lu0.32B3O9,Ce3+,0.03,Tb3+,0.65,298,543,0.34,0.588,,,473,350,,,,,,https://doi.org/10.1039/C4RA12538J,,,RSC Advances,2015
387,Li6Lu0.27B3O9Ce0.03Tb0.7,Li6Lu0.27B3O9,Ce3+,0.03,Tb3+,0.7,298,543,0.342,0.589,,,,350,,,,,,https://doi.org/10.1039/C4RA12538J,,,RSC Advances,2015
388,Li6Lu0.22B3O9Ce0.03Tb0.75,Li6Lu0.22B3O9,Ce3+,0.03,Tb3+,0.75,298,543,0.342,0.593,,,,350,,,,,,https://doi.org/10.1039/C4RA12538J,,,RSC Advances,2015
389,Sr4Al14O25Tb0.12,Sr4Al14O25,Tb3+,0.12,,,298,544,0.2875,0.4841,,,,378,378,,,,544,https://doi.org/10.1039/D0TC04618C,mp-5512, icsd-88527 icsd-27744,Journal of Materials Chemistry C,2021
390,Sr4Al14O25Ce0.16Tb0.02,Sr4Al14O25,Ce3+,0.16,Tb3+,0.02,298,544,0.2627,0.4276,,,,348,348,,,5770000,544,https://doi.org/10.1039/D0TC04618C,mp-5512, icsd-88527 icsd-27744,Journal of Materials Chemistry C,2021
391,Sr4Al14O25Ce0.16Tb0.04,Sr4Al14O25,Ce3+,0.16,Tb3+,0.04,298,544,0.2877,0.4944,,,,348,348,,,5870000,544,https://doi.org/10.1039/D0TC04618C,mp-5512, icsd-88527 icsd-27744,Journal of Materials Chemistry C,2021
392,Sr4Al14O25Ce0.16Tb0.08,Sr4Al14O25,Ce3+,0.16,Tb3+,0.08,298,544,0.304,0.5303,47.04,,,348,348,,,3340000,544,https://doi.org/10.1039/D0TC04618C,mp-5512, icsd-88527 icsd-27744,Journal of Materials Chemistry C,2021
393,Sr4Al14O25Ce0.16Tb0.1,Sr4Al14O25,Ce3+,0.16,Tb3+,0.1,298,544,0.3047,0.5359,,,,348,348,,,,544,https://doi.org/10.1039/D0TC04618C,mp-5512, icsd-88527 icsd-27744,Journal of Materials Chemistry C,2021
394,Sr4Al14O25Ce0.16Tb0.12,Sr4Al14O25,Ce3+,0.16,Tb3+,0.12,298,544,0.3067,0.5458,,,,348,348,,,2300000,544,https://doi.org/10.1039/D0TC04618C,mp-5512, icsd-88527 icsd-27744,Journal of Materials Chemistry C,2021
395,Sr4Al14O25Ce0.16Tb0.16,Sr4Al14O25,Ce3+,0.16,Tb3+,0.16,298,544,0.3066,0.5475,,,,348,348,,,2300000,544,https://doi.org/10.1039/D0TC04618C,mp-5512, icsd-88527 icsd-27744,Journal of Materials Chemistry C,2021
396,Sr4Al14O25Ce0.16Tb0.2,Sr4Al14O25,Ce3+,0.16,Tb3+,0.2,298,544,0.3058,0.5458,,,,348,348,,,2460000,544,https://doi.org/10.1039/D0TC04618C,mp-5512, icsd-88527 icsd-27744,Journal of Materials Chemistry C,2021
397,Ca3Gd0.9Ga3O15B4Ce0.05Tb0.05,Ca3Gd0.9Ga3O15B4,Ce3+,0.05,Tb3+,0.05,298,544,0.2068,0.1852,65.2,,,344,,,,25.35,400,https://doi.org/10.1016/j.ceramint.2017.12.082,,,Ceramics International,2018
398,Ca3Gd0.85Ga3O15B4Ce0.05Tb0.1,Ca3Gd0.85Ga3O15B4,Ce3+,0.05,Tb3+,0.1,298,544,0.237,0.2618,69.3,,,344,,,,23.54,400,https://doi.org/10.1016/j.ceramint.2017.12.082,,,Ceramics International,2018
399,Ca3Gd0.65Ga3O15B4Ce0.05Tb0.3,Ca3Gd0.65Ga3O15B4,Ce3+,0.05,Tb3+,0.3,298,544,0.298,0.4105,75.5,,,344,,,,18.75,400,https://doi.org/10.1016/j.ceramint.2017.12.082,,,Ceramics International,2018
400,Ca3Gd0.45Ga3O15B4Ce0.05Tb0.5,Ca3Gd0.45Ga3O15B4,Ce3+,0.05,Tb3+,0.5,298,544,0.3263,0.4791,61.2,,,344,,,,14.11,400,https://doi.org/10.1016/j.ceramint.2017.12.082,,,Ceramics International,2018
401,NaCaPO4Tb0.02Ce0.005,NaCaPO4,Tb3+,0.02,Ce3+,0.005,298,544,,,,,,328,,,,2726000,,https://doi.org/10.1002/ejic.201000392,mp-14401, icsd-35629,European Journal of Inorganic Chemistry,2010
402,NaCaPO4Tb0.02Ce0.01,NaCaPO4,Tb3+,0.02,Ce3+,0.01,298,544,,,,,,328,,,,2729000,,https://doi.org/10.1002/ejic.201000392,mp-14401, icsd-35629,European Journal of Inorganic Chemistry,2010
403,NaCaPO4Tb0.02Ce0.02,NaCaPO4,Tb3+,0.02,Ce3+,0.02,298,544,0.27,0.38,,49.1,,328,,,,2741000,,https://doi.org/10.1002/ejic.201000392,mp-14401, icsd-35629,European Journal of Inorganic Chemistry,2010
404,NaCaPO4Tb0.04Ce0.02,NaCaPO4,Tb3+,0.04,Ce3+,0.02,298,544,,,,76.2,,328,,,,,,https://doi.org/10.1002/ejic.201000392,mp-14401, icsd-35629,European Journal of Inorganic Chemistry,2010
405,NaCaPO4Tb0.06Ce0.02,NaCaPO4,Tb3+,0.06,Ce3+,0.02,298,544,,,,74.7,,328,,,,,,https://doi.org/10.1002/ejic.201000392,mp-14401, icsd-35629,European Journal of Inorganic Chemistry,2010
406,NaCaPO4Tb0.08Ce0.02,NaCaPO4,Tb3+,0.08,Ce3+,0.02,298,544,0.32,0.56,,,,328,,,,,,https://doi.org/10.1002/ejic.201000392,mp-14401, icsd-35629,European Journal of Inorganic Chemistry,2010
407,MgY3.8Si3O13Tb0.2,MgY3.8Si3O13,Tb3+,0.2,,,298,544,0.32,0.65,,,,330,,,,,544,https://doi.org/10.1111/j.1551-2916.2010.03626.x,,,Journal of the American Ceramic Society,2010
408,MgY3.7Si3O13Ce0.2Tb0.1,MgY3.7Si3O13,Ce3+,0.2,Tb3+,0.1,298,544,0.25,0.33,,,,330,330,,,,544,https://doi.org/10.1111/j.1551-2916.2010.03626.x,,,Journal of the American Ceramic Society,2010
409,MgY3.4Si3O13Ce0.2Tb0.4,MgY3.4Si3O13,Ce3+,0.2,Tb3+,0.4,298,544,,,49,,,330,330,,,,544,https://doi.org/10.1111/j.1551-2916.2010.03626.x,,,Journal of the American Ceramic Society,2010
410,MgY3.2Si3O13Ce0.2Tb0.6,MgY3.2Si3O13,Ce3+,0.2,Tb3+,0.6,298,544,0.4,0.52,,,,330,330,,,,544,https://doi.org/10.1111/j.1551-2916.2010.03626.x,,,Journal of the American Ceramic Society,2010
411,Ba3Y1.88B4O12Ce0.05Tb0.01,Ba3Y1.88B4O12,Ce3+,0.05,Tb3+,0.01,298,544,0.179,0.168,,,,360,,,,,544,https://doi.org/10.1111/j.1551-2916.2012.05464.x,,,Journal of the American Ceramic Society,2012
412,Ba3Y1.84B4O12Ce0.05Tb0.03,Ba3Y1.84B4O12,Ce3+,0.05,Tb3+,0.03,298,544,0.19,0.208,,,,360,,,,,544,https://doi.org/10.1111/j.1551-2916.2012.05464.x,,,Journal of the American Ceramic Society,2012
413,Ba3Y1.8B4O12Ce0.05Tb0.05,Ba3Y1.8B4O12,Ce3+,0.05,Tb3+,0.05,298,544,0.206,0.255,,,,360,,,,,544,https://doi.org/10.1111/j.1551-2916.2012.05464.x,,,Journal of the American Ceramic Society,2012
414,Ba3Y1.7B4O12Ce0.05Tb0.1,Ba3Y1.7B4O12,Ce3+,0.05,Tb3+,0.1,298,544,0.234,0.338,,,,360,,,,,544,https://doi.org/10.1111/j.1551-2916.2012.05464.x,,,Journal of the American Ceramic Society,2012
415,Ba3Y1.5B4O12Ce0.05Tb0.2,Ba3Y1.5B4O12,Ce3+,0.05,Tb3+,0.2,298,544,0.26,0.416,,,,360,,,,,544,https://doi.org/10.1111/j.1551-2916.2012.05464.x,,,Journal of the American Ceramic Society,2012
416,Ba3Y1.3B4O12Ce0.05Tb0.3,Ba3Y1.3B4O12,Ce3+,0.05,Tb3+,0.3,298,544,0.28,0.463,,,,360,,,,,544,https://doi.org/10.1111/j.1551-2916.2012.05464.x,,,Journal of the American Ceramic Society,2012
417,Ba3Y0.9B4O12Ce0.05Tb0.5,Ba3Y0.9B4O12,Ce3+,0.05,Tb3+,0.5,298,544,0.313,0.526,,,,360,,,,,544,https://doi.org/10.1111/j.1551-2916.2012.05464.x,,,Journal of the American Ceramic Society,2012
418,Sr0.83Ba0.15Si2O2N2Eu0.02,Sr0.83Ba0.15Si2O2N2,Eu2+,0.02,,,298,544,0.358,0.606,89,,,450,,,,,,https://doi.org/10.1021/cm802394w,mp-6764, icsd-419450 icsd-173758,Chemistry of Materials,2008
419,Sr0.73Ba0.25Si2O2N2Eu0.02,Sr0.73Ba0.25Si2O2N2,Eu2+,0.02,,,298,544,0.361,0.602,79,,560,450,,,,,,https://doi.org/10.1021/cm802394w,mp-6764, icsd-419450 icsd-173758,Chemistry of Materials,2008
420,NaBaYB2O6Ce0.02Tb0.01,NaBaYB2O6,Ce3+,0.02,Tb3+,0.01,298,544,0.27,0.397,,,,360,,,,62.78,,https://doi.org/10.1111/jace.15693,mp-1182342,,Journal of the American Ceramic Society,2018
